generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-598.6081235962521,-1227.7503413118168,-1598.3783269910946,-1856.5210371527269,-3492.4215995615236,-1469.540481575324,22.342825109903178,62.095094870615526
1,-565.8069128529378,-597.3986601287522,-600.9190169649843,-603.1831010771015,-643.2842179804314,-599.151041824321,22.35889329167355,58.81658061446113
2,-537.330772989015,-564.2147094942463,-568.1752228694407,-568.6794138062677,-677.2740557447593,-565.8106144585864,22.39034070928725,55.97211136983022
3,-494.75269491679353,-535.6433840666946,-539.5563845989061,-542.4951517332713,-607.6092849103353,-537.3719050871794,19.304746112869424,51.4057441029663
4,-460.5904940905766,-493.15494071469186,-495.35543776970883,-498.3906743026505,-526.8733684127,-494.83711342975437,19.31507900174401,47.99055730923207
5,-420.07237906422483,-458.9786967749115,-462.51072961337394,-463.6506862246305,-512.4162947510769,-460.68010948373717,19.570158007281563,43.96425370715064
6,-371.36777452948155,-416.62354842883076,-419.50800513298907,-423.0415507109541,-462.34299929462964,-420.07257841171423,19.548523903701284,39.09162984331828
7,-352.6635126156171,-370.4894752267906,-373.2403110894395,-373.90196538885584,-407.3830477775817,-371.4731717212245,20.202262735483234,37.286577535110034
8,-334.2482600068365,-351.78901405939945,-354.1971167893209,-356.9830492362099,-412.83825126203124,-353.035194159733,20.221110555920095,35.446937056275665
9,-315.6755296592498,-333.28875785883884,-337.32890347254335,-338.68150428164375,-392.8386945069441,-334.45660206353654,20.22083237553137,33.589636203478115
10,-294.12771656813334,-314.68325076709124,-316.6234288466354,-318.1885603756448,-342.37621219052005,-315.91717036752027,20.236370466971408,31.436408703510477
11,-280.2001281752269,-292.7692435712451,-295.3196292559193,-296.06192248297594,-336.5759118387436,-294.2897655712436,20.214637351775,30.041476552700193
12,-263.2661466167671,-278.73687478476404,-282.2656862334983,-283.5145465260427,-319.4926548386271,-280.2503503256171,17.94729806166882,28.1213444678436
13,-239.4808793911873,-262.2132963809531,-265.24004537835816,-266.2008776002594,-305.0960404961193,-263.4366443795593,17.934954706834358,25.741583409802168
14,-223.59140813280806,-238.634324287781,-241.04821809644568,-241.64110704993163,-284.5531559277579,-239.6543967239267,15.485786493470862,23.90771946262789
15,-209.01899262476314,-222.87804775265107,-224.97350681953284,-225.66432634002348,-245.88879729919674,-223.59864899218235,14.737012053364374,22.375600467812752
