generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-633.745393530284,-1145.2964033403348,-1495.8187312820824,-1778.7891592562512,-3861.46175471624,-1434.6509891129367,24.47528198782246,65.82206755181065
1,-584.5453913536087,-629.5265073952901,-633.8814323182107,-638.7976773491391,-684.1683432057513,-633.7130225972164,21.7316422189747,60.62770335725834
2,-550.6787371914156,-582.450909560494,-586.8612323777356,-589.3616785630641,-642.5700526971536,-584.616433419259,19.993663319182,57.06724005105976
3,-519.5919279403494,-546.639225069703,-550.8473530176323,-552.5279334562572,-618.597283944664,-550.2194608886191,19.98804935705097,53.95799772974003
4,-492.5231678971752,-515.3731106098796,-519.8270285143545,-523.2046648702433,-585.5698896873598,-519.5378606110103,20.002487862423436,51.25256557595986
5,-465.96410706552797,-489.12460151780647,-493.8126112489298,-496.88882152990834,-559.5204331536218,-492.52926417853155,20.03034168896329,48.59944487544912
6,-432.5184505571665,-463.3290102520591,-466.4897501530653,-468.5316095895686,-510.49152024287275,-465.8792324394443,20.049670557165644,45.25681211143321
7,-405.35531484419766,-430.6047257720977,-433.79335376959386,-435.8085120336946,-486.2397717338486,-432.5789775344621,20.053377150364234,42.54086919945619
8,-384.4790177745495,-402.8860993454498,-405.9556566229691,-408.7098995166804,-442.8152561625599,-405.3897912973451,18.88433193752173,40.33633497120712
9,-357.7354897616983,-381.93351856370964,-385.14456147403575,-387.33006756516903,-424.0546953742804,-384.49968486478554,17.010063886466092,37.47455536481644
10,-339.508561432493,-356.25620818824274,-358.38891353235067,-359.59482653678845,-397.0745197701468,-357.7460538920635,17.007470000538536,35.651603143303156
11,-324.64181570763714,-338.28591249055063,-341.71247013048855,-342.52302679356035,-376.9079037205582,-339.59630258222717,17.00118371224017,34.16429994198773
12,-305.37616618250246,-323.5996698900069,-325.84077855911295,-327.24017200645017,-360.6503880789175,-324.7525589481003,16.732773135168895,32.21089393176713
13,-287.21727425828226,-304.7571592735802,-306.4408796140356,-308.2745626721953,-335.3857451889454,-305.5941978866233,16.2740562399466,30.34913304982289
14,-277.40444561705,-286.2143585473524,-289.01391545851993,-290.9591545690574,-324.8286074960606,-287.6607051342519,16.255292408376107,29.36597380254261
15,-269.49509966312064,-276.4014442095556,-279.19065900082114,-280.477511688515,-319.59759361271534,-277.6939252627834,16.27434037155643,28.576944003467705
16,-253.51628034119182,-268.6603683330296,-271.2133398147506,-271.4263964875532,-308.2898592484062,-269.51891604139036,16.281781970265577,26.97980623114574
17,-244.89008438559523,-252.80258525185428,-255.22800412064277,-255.87704971034898,-286.3746461009107,-253.5766642313183,16.24389931653281,26.113398370212806
18,-236.13990497592914,-244.19684343277493,-246.6145490557189,-248.47146791995658,-279.2791413998891,-245.25008601740302,16.356955674632452,25.24968606505616
19,-223.03037998810336,-235.47952588082046,-237.73784914036648,-238.53055478226554,-262.59572877209024,-236.3252647790422,16.4168723709381,23.944725235904148
20,-209.3328460435522,-222.49661612274852,-225.55486893589915,-226.79877158344937,-254.37808792832448,-223.30495894562603,16.386654663145258,22.571950070669747
21,-195.89626272632742,-209.05857024423082,-211.17239646613478,-211.67431944533737,-243.03989725026892,-209.80834243187178,16.417885161819182,21.23141478881466
22,-190.4741144143221,-195.22313451059253,-197.84762317178652,-198.55272418800504,-227.3697904296616,-196.04999067039552,16.426919148320433,20.690103356264252
23,-182.11846695587587,-189.97428496147393,-191.98792816119223,-192.49062652931954,-217.83821857062074,-190.72188325106163,16.440864281658705,19.85593312375346
24,-174.81295908425682,-181.72013662143854,-183.90445035978257,-185.29255923094613,-208.08406635830934,-182.32388408897074,16.4469887342366,19.125994781849343
25,-167.82770286421217,-173.92400874782678,-175.7134201525261,-176.3037103877814,-189.68063248168338,-174.97213150338905,15.367975676983225,18.31956785411954
26,-161.9970335335542,-167.6282042777604,-169.42480468731776,-170.3632597071833,-189.6341454500359,-168.0619832848028,15.08454676227512,17.708158029582933
27,-154.4594287400036,-161.6587583894862,-163.3210286878726,-164.02106877446616,-182.12227458313666,-162.1632461391556,15.07203979240814,16.953146853241172
28,-148.9583527124356,-153.9888291626696,-155.09706791925274,-155.81162512007214,-169.9645871170576,-154.59037523878055,14.214581031737243,16.317293374417286
29,-143.35134668442106,-148.66640116423616,-149.64477667577967,-150.19612741396594,-165.279394499138,-149.00451822317882,13.286013410492068,15.663736009491313
30,-135.34159763620139,-142.88319926196266,-144.46813096590546,-145.00347783733469,-161.72921345433886,-143.3872064916339,12.898151380621846,14.823974901682321
31,-129.7514314784092,-135.1925641676949,-136.52471397916267,-137.01950229844041,-149.97561895444719,-135.50765786606095,12.89206823943311,14.26434997178423
32,-123.43627452003308,-129.2272946519642,-130.31963652372752,-131.33847409217915,-139.26703219243473,-129.8129601788075,11.914255956534063,13.535053047656714
33,-117.68722078014878,-122.71757997489519,-124.48587501167613,-124.62345700318289,-139.82503267535589,-123.43311579353767,10.923654213874212,12.861087499402299
34,-112.6864427335746,-117.42109702840287,-118.77600721563323,-119.52054268883319,-136.81656975136602,-117.81674011233616,10.926986932449262,12.361342966602386
35,-106.20510745148404,-112.31220288546882,-113.43340348353003,-113.83964816988174,-126.17758898217814,-112.70797293472594,9.7600515095569,11.596515896104094
36,-102.77183990816198,-106.0963383662058,-107.11294353069852,-107.46757249420082,-118.17704707065936,-106.34901637393588,10.158848169754275,11.293068807791625
37,-100.17906157050145,-102.61150054850451,-103.76696717470358,-104.03243224775036,-116.25709229161586,-102.95412689011518,10.155731726305003,11.033479329680645
38,-94.80803954903097,-100.08770051948345,-101.11638009067818,-101.41605585637309,-110.93433333321173,-100.2959106324605,9.27215108077113,10.408019062980209
39,-89.58638981470145,-94.48366585841671,-95.40920408578887,-95.7976280934576,-107.98634451455415,-94.87262545148711,9.225464220049549,9.881185403475099
40,-85.89820907431665,-89.40198233644921,-90.5714730672681,-90.90076234746164,-103.32421662547442,-89.69823169309663,8.433925775410048,9.43321348497267
41,-83.82734650093812,-85.68742141545867,-86.83193040681714,-87.2811549010873,-97.49841773129958,-85.98658809177986,7.792637081975332,9.161998358291346
42,-80.1574044998319,-83.6817963457032,-84.54216318309585,-85.0422465159947,-94.0153648583119,-83.95380950474805,7.5326829108399895,8.76900874106719
43,-77.16360073843425,-79.95130221043462,-80.79040477526824,-81.31472159116146,-88.0725525350738,-80.30366226715091,7.542675289469644,8.47062760279039
44,-74.41230444024906,-77.09278860581159,-77.87147220697818,-78.36834609380655,-84.17300287054687,-77.28666082514366,7.533344376995803,8.194564881724485
45,-72.37335922039134,-74.28287732051659,-75.12120088017595,-75.88583408560729,-81.38444315365797,-74.49067772164344,6.843801982897553,7.921716120328888
46,-69.9571819467404,-72.13167333708599,-73.08164865074912,-73.60869117691067,-83.48598067627874,-72.51470839602158,6.359126526098497,7.63163084728389
47,-67.63780352366076,-69.79934755903805,-70.85558138140297,-71.33000449879171,-79.4326054077613,-70.10777364322902,6.391593519707052,7.402939704336783
48,-65.14574650424089,-67.5299682770615,-68.34652160328787,-68.94931034739896,-76.61651668374648,-67.70283896281674,6.3790581764095595,7.152480468065045
49,-62.77561154331076,-65.01248973945106,-65.81721829215091,-66.26468842778026,-74.78098032988395,-65.19578865874647,6.39181739182091,6.916742893513167
50,-60.82406146311325,-62.70326545387017,-63.60194792132669,-63.981158627742474,-70.61269197288975,-62.93325781493206,6.401019088459261,6.7225080551572525
51,-59.20633389618929,-60.74553359583458,-61.441197229705146,-61.47865632340864,-68.8011917588397,-60.89863301504626,6.358098357326811,6.55644322535161
52,-57.16305776949542,-59.17163333935703,-59.93318556388035,-60.35806108323559,-64.91780811758721,-59.321232022520036,6.249133063327271,6.341219083282269
53,-55.0655770638139,-57.128317383592766,-58.04346594292418,-58.32027036956041,-67.72700093610193,-57.32593795022706,6.258543667404642,6.132412073121854
54,-52.55692981897575,-55.00342761069487,-55.695014130209245,-55.864999182956836,-61.903812901626566,-55.174959520679124,6.327650536134966,5.888458035511072
55,-50.844782936140824,-52.54860553025716,-53.163597715039764,-53.36331811028058,-60.40596319294394,-52.66067574958959,6.044714547438728,5.688949748357955
56,-49.16644876858514,-50.828444208772446,-51.57578321402359,-51.72004064574686,-63.72379380342007,-50.965449785023736,6.050974350476991,5.5217423119062135
57,-47.18306018877479,-49.15144938641501,-49.708769965974376,-49.73748974555787,-54.49018421330235,-49.28336751198774,6.078143461564293,5.326120365033908
58,-45.38360913573137,-47.15465439433916,-47.95569025825186,-48.4274074395308,-52.344527858649144,-47.36470931948333,5.886785103951822,5.127039423968319
59,-44.26896507807904,-45.340451908211705,-46.01225139375478,-46.33054978753033,-50.60121754489093,-45.49118154937676,5.918343368151192,5.018730844623024
60,-43.31202166295621,-44.22795876455466,-44.805533676095884,-44.9755324130067,-49.28503875312091,-44.32443120698238,5.930878711448684,4.92429003744049
61,-42.15439652863417,-43.21201445915799,-43.96521409525259,-44.46048008860405,-48.71567591073267,-43.455793633323076,5.9392211065510505,4.809361763518522
62,-40.7853384284205,-42.05227913639589,-42.93195348231548,-43.35533092323828,-49.54053326960245,-42.30868329424231,5.962159220966808,4.674749764938731
63,-39.26823915328386,-40.729880409304016,-41.38888922849143,-41.539588408806765,-49.243804154883165,-40.855680745036096,5.972609131819252,4.524084828510311
64,-37.96169689889446,-39.197747126045314,-39.98872738347049,-40.17303707820388,-44.374984885765635,-39.353620413766265,5.652562168283667,4.3614259067178125
65,-36.461089741169225,-37.95798885228817,-38.638685926885266,-38.88278244478516,-43.78389221910113,-38.09182217949403,5.652562168283679,4.2113651909452905
66,-35.17085291095124,-36.410619844366266,-36.944764042534025,-37.09128141713509,-42.83987818845131,-36.55590641608144,5.361595412505207,4.053244832345645
67,-34.0411171684831,-35.15473803260673,-35.68653155724974,-35.90630930077339,-40.88116608781608,-35.25648397771994,4.959466101080741,3.900058326956384
68,-32.72595025989642,-33.981294046080976,-34.521881913494475,-34.73752333623118,-38.78899973143557,-34.15860183090352,5.097280934990891,3.7823231194887317
69,-31.245946386292534,-32.63051199127099,-33.2198579568509,-33.44934213073799,-38.862705773431166,-32.793241203776034,5.097460138745528,3.6343406525038064
70,-30.165447401697854,-31.233262820384073,-31.873261283796904,-32.156454372486344,-37.126752992076945,-31.35865435131303,5.085150845664577,3.525059824736243
71,-28.87073676502909,-30.123831147731426,-30.682194737262748,-30.9539631858197,-36.10574335360234,-30.257078093268603,4.839382509884897,3.3710119274913986
72,-28.07878137719399,-28.85817728086173,-29.367095708036953,-29.634420552153678,-34.87988776552004,-28.97101927504005,4.84279121847519,3.292157259566918
73,-26.838529189993835,-28.075837586063336,-28.611982316555643,-28.85411725215627,-33.59323934078217,-28.208432249511826,4.864504259780897,3.1703033449774733
74,-26.018023478736062,-26.758678020702767,-27.25935536487351,-27.46310095834037,-31.99649772524739,-26.87451804605406,4.867862047309935,3.0885885526045995
75,-24.99806093167212,-25.985196210408443,-26.490456421357855,-26.839521516816706,-29.81938490007249,-26.13107119290047,4.871497142796139,2.9869558074468263
76,-24.24477864387457,-24.98801035915833,-25.537102400124265,-25.88537150221319,-28.80041493669299,-25.087147926814986,4.874642824587227,2.91194214684618
77,-23.227538826745068,-24.221377135128957,-24.706111036899916,-25.025153694347896,-28.377114233175888,-24.30895171968441,4.874614752097072,2.810215357884214
78,-22.323634580359354,-23.218772371668713,-23.5691608534973,-23.66670632831117,-27.50632616628115,-23.296334442646398,4.590194544726002,2.691382912508536
79,-21.679721035375305,-22.319226179154384,-22.832082482906767,-23.000231974878197,-26.641300708623724,-22.430066213235115,4.580404727897521,2.6260125763272826
80,-19.98401643197353,-21.67475354282049,-22.122366147372425,-22.15081598624906,-25.511588377396478,-21.785289465536124,4.493287336105987,2.4477303768079515
81,-19.2745026697607,-19.950640224269414,-20.63749733310706,-21.11832654862111,-24.330311933377075,-20.133625303618935,4.5259660352913444,2.3800468705052045
82,-18.500475788021166,-19.24420368965182,-19.693219306735166,-19.77563514713391,-23.043541153980208,-19.359781341502668,4.406882511727733,2.29073582997489
83,-17.507173093124027,-18.457870056778276,-18.877680947267358,-19.019086223882518,-22.035439757900637,-18.583346914525364,4.373233909111636,2.1880407002235662
84,-16.940071650825697,-17.498712310720258,-17.913579647428783,-18.025163857615347,-22.450509717019855,-17.595523470203332,4.155798988513252,2.109587063933895
85,-16.192205602343172,-16.943189260126637,-17.442330957884614,-17.668221845923178,-20.940296766964906,-17.08074315759243,4.017083004760355,2.020928860710353
86,-15.568878199798053,-16.18938613604955,-16.690625001244396,-16.708978616904457,-21.20759359367278,-16.323850631036933,4.01955986804403,1.9588438067842082
87,-14.969772385066534,-15.557061399755568,-15.942899574434028,-16.150746644293992,-19.25852354242157,-15.682916213358244,3.9418787476187123,1.8911651132685248
88,-14.255984705543005,-14.954640200143931,-15.399127825291036,-15.605274798097271,-17.922904180333212,-15.115149641879967,3.9738384268248033,1.8229823132367808
89,-13.972182365382185,-14.22688926316041,-14.614878612135508,-14.737535366408071,-18.716629515632725,-14.338887875945654,3.9745726040074127,1.7946754969389598
90,-13.291407685047304,-13.963179288780381,-14.252502890221928,-14.304878609883966,-16.97541665259809,-14.027858171574664,3.8385892289476966,1.7129996913995003
91,-12.777132328926765,-13.2945533668384,-13.614571378514023,-13.618483170941847,-16.055959236141653,-13.361325303321554,3.84934994392139,1.6626482272848153
92,-12.478212036188435,-12.771048745585217,-13.128361272007576,-13.300409362911246,-16.12059151421346,-12.894947133703845,3.8538096452640813,1.6332021681452515
93,-11.911009135582377,-12.461053693410339,-12.954041709718087,-13.154366194344103,-17.71054808430588,-12.59642611768605,3.6216516033001596,1.5532660738882538
94,-11.346093605516485,-11.862119869711687,-12.0964597668605,-12.142909192817289,-14.798825595445834,-11.95118680507776,3.6197724886130036,1.4965866094129487
95,-10.934849954106209,-11.33983031442445,-11.740731142135974,-11.969304085814255,-15.103493204616253,-11.490950811043149,3.631644722613657,1.4566494676719866
96,-10.67553290314921,-10.93799563589733,-11.339733866816655,-11.56796470985476,-13.612293095021885,-11.036733445142875,3.6391992801796262,1.4314732183328835
97,-10.173657816976256,-10.675747611224297,-10.946085416422502,-10.995206933963198,-13.120766826116153,-10.761346702198342,3.5616922244563307,1.3735350041432586
98,-9.746398706969572,-10.16315568045524,-10.544589872106636,-10.676844497392862,-13.169426651999164,-10.255223088421824,3.508000725450299,1.3254399432419872
99,-9.421231991226403,-9.748551236490686,-10.113755443085251,-10.258010604458399,-13.333092547125293,-9.826044929192326,3.5017374343582537,1.2922969425584658
100,-8.821263947002178,-9.414968700134343,-9.753259450092132,-9.92438679478547,-12.158797680666037,-9.496399477755983,3.504855043659207,1.2326118990661385
101,-8.506652003507586,-8.824381556303162,-9.211319953395641,-9.462431306775997,-11.479235681415027,-8.921326916120915,3.535623278837592,1.2042275282345178
102,-8.057935942358245,-8.502965403461847,-8.848207756412581,-8.906612472846998,-11.509891325999483,-8.59597526727082,3.4068690685449083,1.1464805010903154
103,-7.741548177367424,-8.044976737848552,-8.34341157239983,-8.442916061995682,-10.997306375363586,-8.150764665989156,3.421957533523628,1.116350571089105
104,-7.165102599062284,-7.737001946958236,-8.064728647706376,-8.183630399495229,-11.658905226932221,-7.83093312481345,3.4219789565941854,1.058708155565647
105,-6.764450097050812,-7.16512402213285,-7.575072402135517,-7.826600822207398,-9.613428855322294,-7.288529758746705,3.523025257338841,1.0287475354389652
106,-6.352965630577065,-6.7547372613924335,-7.058720408919682,-7.151634866608926,-9.591397842248437,-6.829883267114626,3.512099697929729,0.9865065328506795
107,-5.916028122146491,-6.352368342193065,-6.667231403387995,-6.741810328371942,-9.366706442381881,-6.4286013075458905,3.4239905803360653,0.9340018702482555
108,-5.608311810885779,-5.915998401090768,-6.173925229646268,-6.2487121541785005,-8.587237871365776,-6.010547649480587,3.3543721775028623,0.8962683988388641
