generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-715.4477994996107,-1275.447562618976,-1610.5818476993793,-1896.8832773030417,-2931.8628465067036,-1575.9919732329415,27.75831300680693,74.32061125064176
1,-631.5115636212972,-711.6427477452138,-717.2162856069393,-722.5316071211446,-787.0338452586268,-715.764981633966,27.739262900922316,65.92508265222196
2,-573.0044773745576,-627.7251232838869,-633.515659835623,-638.9448838226513,-702.8161981040472,-631.5378695229658,27.720608184854164,60.072508555941184
3,-513.939859199786,-570.3328812181878,-574.8032632162802,-578.0195928565892,-671.6993028284576,-573.0021441189062,24.79866807834482,53.87385272781308
4,-469.3377095993882,-510.77043895992017,-515.3308953056678,-516.9270515983343,-577.0986360239536,-513.9315590977692,22.769622546216308,49.21073321456045
5,-427.1719141805521,-467.4063687801622,-471.4701353965086,-472.7613572018556,-523.0119130267747,-469.2448525136999,22.800392314176367,44.99723064947285
6,-393.5144248440991,-426.0755362292737,-427.67059701407715,-429.5452425461793,-480.4315747204602,-427.29620374095975,20.421501604743682,41.39359264488428
7,-375.2735773799786,-392.54965074322024,-395.7557678285088,-396.1811032564959,-514.551482563751,-393.5968672195297,20.45503825521708,39.57286156351957
8,-355.29888721400533,-373.71531437563726,-376.22026914955484,-377.91335530896066,-429.5396350503863,-375.28281864199516,20.458112002642675,37.5756999216648
9,-342.98363101690325,-352.95754162488157,-356.5233231948233,-356.64490724393244,-401.237348919895,-355.25579936284385,20.436576816710037,36.34202078336133
10,-328.06108832760174,-341.48838790228996,-343.8523150428583,-345.355059734923,-383.380308986009,-342.9073899282207,20.43645671867082,34.849754504627256
11,-311.9066214749829,-326.699796312033,-329.24064089627745,-329.7244943373015,-368.85491681630907,-328.0452069032813,20.427203309910805,33.23338247848937
12,-299.99716986815906,-311.01351490361634,-314.4702648605054,-314.9110656041408,-353.9351995259361,-311.90023519436454,20.56377742116068,32.056094728931974
13,-289.317367918543,-298.9546462473052,-301.656140990641,-303.4648986061297,-344.5492798828964,-300.01018756978476,18.89896207174204,30.82163299902851
