generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-684.6416412728553,-1196.8298800388534,-1531.9481831224289,-1778.8352568213022,-3266.8354827292073,-1469.434590829532,23.267068489136598,70.79087097619919
1,-638.4789176531423,-681.9110213520618,-685.9545964445931,-690.7736070349697,-748.5007400932445,-684.6941608231193,23.26411105101571,66.1743028704158
2,-584.7461093878575,-634.0204697831962,-639.4932777486144,-640.1257165605956,-746.9845432082421,-638.1878219084767,20.53012757197783,60.52762369598353
3,-531.7160780360872,-583.0821011320969,-586.9768545268853,-589.9684287151706,-658.7682225346006,-585.6088069384435,20.61681883020836,55.233289686629554
4,-468.08969558166575,-530.4755497763804,-533.2067447236498,-534.592179090146,-581.4420242202877,-531.7390302477105,20.595104204781865,48.868479978644764
5,-425.60629475032545,-466.0248147016357,-468.91878065012537,-471.1945369736561,-534.4135993268214,-468.08378887029414,18.487630300193885,44.40939250505193
6,-390.2701128932057,-423.6252751895208,-427.7040031322222,-428.91720942438815,-461.51764309173575,-425.61603330804587,18.57185670454124,40.88419695977469
7,-365.9258285991315,-387.7032991847018,-391.49264333647534,-396.0471360210828,-418.05685902743363,-390.29878183526637,18.5813976909416,38.4507226290073
8,-330.4743575890217,-364.1235767460862,-367.7684690042895,-369.19158853168994,-426.48352990556265,-366.03344492340887,15.7071062122118,34.61814638012335
9,-312.5720492729764,-330.2179864850921,-334.4633246533271,-335.73977509401493,-376.3603264160698,-331.493649878203,15.74572711351466,32.83177763864911
10,-283.09132369870196,-311.0658739851809,-313.1233898516555,-313.85524306373804,-359.646413618814,-312.560346474092,13.695881019902696,29.678720471860466
11,-270.48233036757244,-282.44576802293915,-285.0545043360084,-285.6669880721526,-322.98540650713613,-283.1626722065778,13.778966095279356,28.426129646285183
12,-258.17422240149557,-269.9266780293053,-272.53245061937054,-273.0491781534113,-304.8752409512402,-270.89112275793457,13.773062867419055,27.194728526891463
13,-246.79338677044555,-256.9410702026066,-259.4177763722335,-260.2927581540646,-296.48845040869367,-258.19532060708275,13.808461223074039,26.06018479935196
14,-235.09156222816543,-245.91741198751993,-248.31290094945632,-249.98219473897774,-287.2741644624583,-246.84248825023286,13.805301631748005,24.889686385991343
