generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-113.17998262999907,-226.30856206620078,-329.5350461072997,-399.21852135968527,-725.5756757731184,-302.809043679958,18.581374788542487,13.176135741854157
1,-101.54643643866115,-112.4123305963271,-114.62389417948759,-115.8779863367497,-137.4993186289875,-113.56666647951891,17.34655440302115,11.88929908416823
2,-89.78337112727746,-100.75096746781728,-103.0023816197129,-104.177703859084,-129.3880255226553,-101.66472175420554,17.598942925149636,10.73823140524271
3,-83.51639982239105,-88.9163841973172,-90.42828515417321,-91.47061918763764,-105.05952995151314,-89.90977496008176,17.67833986594336,10.119473968833441
4,-74.200380283165,-82.79539727060158,-84.0998804838525,-84.70304175339945,-100.15496437177413,-83.52679656241264,17.731291843615175,9.193167212678016
5,-65.70654070462741,-73.59593459884906,-74.95362312855896,-76.17204989256481,-84.43689656240117,-74.47669660412097,17.960340046724394,8.366688075135182
6,-60.62297568652532,-65.1069502469002,-66.53867381279018,-66.8118505665736,-96.00838022359518,-65.71813415614292,16.83412865021622,7.745710433674154
7,-56.7813208030587,-60.38457112593906,-61.296660204132216,-61.75621538241813,-72.94584013741883,-60.75689477095222,15.085559189455262,7.1866879992513955
8,-52.18711142835258,-56.42952329076293,-57.23161597559466,-57.68316028641437,-68.0687579239477,-56.83277606657721,15.073130386442141,6.726024181479472
9,-48.33261392948641,-51.6894751826233,-52.67095501649759,-53.02674073387727,-62.37295462522899,-52.19487527679781,15.123373848292212,6.345598777777862
10,-44.385955145749804,-47.90346147763048,-48.9726357876658,-49.70556465347714,-59.82945180834375,-48.35688074122332,15.132685736362589,5.95186408821124
11,-41.2895897500576,-44.27954159991775,-45.017557160252345,-45.393835489283,-53.259974426883055,-44.51281492466544,15.117075427939668,5.640666517799727
12,-37.81680788271726,-41.139918638900184,-42.01597175597293,-42.632808792440485,-51.01959074815689,-41.44162707613734,14.073227401377467,5.189003528409472
13,-34.77024950599733,-37.50168889750011,-38.65549491888702,-39.40565483181922,-51.043943210275145,-37.977914243955325,14.0874969788302,4.885774648482753
14,-32.92718887832392,-34.58681160721941,-35.362073510930905,-35.95254290445861,-42.25695305644654,-34.88061856583114,13.599612400809283,4.65268012791332
15,-30.79273452600299,-32.7672409092497,-33.45083195960498,-33.82292128606116,-39.85508279208445,-33.10674109159558,13.59976236882066,4.439249689482365
16,-28.470054204957073,-30.618987013715515,-31.19140827430697,-31.69091112588423,-37.305208176223026,-30.80872470287353,13.593578161739181,4.206363236669626
17,-26.042350180421234,-28.397321524325374,-29.37041068085639,-29.717307538979313,-36.72035051350056,-28.86896946354716,13.266403276178526,3.9308753456599757
18,-23.568051590884952,-25.74285561349206,-26.403608920850864,-26.975178925755817,-31.37268714966943,-26.086149572234632,11.872153318243665,3.5440204909128616
19,-22.57532264802309,-23.503549398433613,-24.060735789996983,-24.501556490422086,-27.77996896995379,-23.718822481008957,11.686193869479979,3.4261516517503066
20,-21.267883456749615,-22.546382460038753,-23.092913035158563,-23.508473788060698,-27.242085090634784,-22.712476711719923,11.717330018838473,3.298521347558809
21,-19.68942798970021,-21.208181920435834,-21.844148833718375,-22.135878245920715,-26.88205429436978,-21.50894729033798,11.324846782248184,3.1014274771948394
22,-18.073858774627716,-19.532574713408053,-20.135985137334725,-20.52978132848191,-24.33601315696108,-19.752887824759984,11.318494352605663,2.939235312723338
23,-15.33541118839477,-17.933210338282038,-18.602991954103132,-18.836062619294978,-27.271502771451477,-18.119467111173627,11.323401327545833,2.6658812515940604
24,-14.157775948137347,-15.270117739214195,-15.648712334163786,-15.945754741695577,-19.41020789701902,-15.419815406225656,11.179115285204032,2.533689123334138
25,-11.811987372115773,-14.088963493564663,-14.486668910068243,-14.69759248579103,-17.687629453905906,-14.190756491345336,9.22447106014712,2.1036458432262894
26,-10.863152968315346,-11.793964251124807,-12.19636983405812,-12.315886307960291,-15.892734841015569,-11.92649702466382,9.053332350857014,1.991648531917236
27,-10.428539679947486,-10.837662463034317,-11.256772697808623,-11.42450068925831,-14.644601370286756,-10.996720369676732,9.056500132928909,1.9485039812876392
28,-9.45615437800105,-10.420182837190064,-10.811353904785431,-10.997184523970903,-14.854540898900318,-10.536203009059218,8.203138319843143,1.7659292697844196
29,-8.574564998805082,-9.456147034223314,-9.886081552968042,-10.06933472522865,-14.89943948049952,-9.564150329318332,8.21059313139015,1.678515813019523
30,-7.242905248224421,-8.55026621346768,-8.959255706701526,-8.990372728335734,-14.693030701422199,-8.669070764113798,8.094599339277291,1.5337504587501711
31,-6.663628046057429,-7.228076145403083,-7.715693655891788,-7.845209312178914,-12.723664056477682,-7.342046021029118,8.088312931128451,1.475194097718588
32,-5.875655285139106,-6.628231275822696,-7.0817394956093525,-7.320511803025747,-11.30892801448305,-6.772579211734418,7.824143358354802,1.3699798643493908
33,-5.249748430531371,-5.875041780852898,-6.133237137390028,-6.3101549186290935,-8.47457039684722,-5.998624447846677,7.8528607491898,1.310260917972117
34,-4.339237162408161,-5.2521825694151625,-5.628956070428431,-5.795374382347874,-8.234355100113898,-5.411801210795587,7.719644036459363,1.2058881198867524
35,-3.917227186016544,-4.345519649047533,-4.646713326146887,-4.8115990659982115,-6.784674385420752,-4.478784369476958,7.663933399774517,1.1581160585791062
36,-3.6047689026856062,-3.9174679846800586,-4.24395267110138,-4.3834527890232,-7.741032849527813,-4.03958954822051,7.669319166431663,1.127408806911727
37,-3.2105874575265467,-3.6005732046124796,-3.993525115601394,-4.111884895550457,-7.212928946549044,-3.6955779456394366,7.5900731642504,1.0800660621776947
38,-2.7498363123892053,-3.180358910191754,-3.529177224309743,-3.772503569829839,-5.729639671495883,-3.277448875252677,7.596316049047874,1.034615236143708
39,-2.388942414329656,-2.7571090507749387,-3.2160372978402387,-3.5789246105862915,-6.378682271056133,-2.9157340798553255,7.663424578973065,1.0052366993302722
40,-2.0583152481367177,-2.3921263443975453,-2.6859710707041775,-2.886172937449609,-4.545889231711885,-2.5111913160858075,7.398622907562706,0.9456938155699425
41,-1.6977198239779874,-2.0376996532140454,-2.3636985350592004,-2.5048700022805708,-4.911874888098012,-2.161400106608829,6.129825248282554,0.7827545072260541
42,-1.297196761741465,-1.7039627087754665,-1.9823241248061636,-2.113739009256647,-3.8191688649587032,-1.8472512565635153,6.134026766527357,0.7431223528268822
43,-0.97485613352596,-1.304321656686442,-1.5723729692283697,-1.7288160417661045,-4.217453135881215,-1.4407120092293395,6.052218583130911,0.7027074716656871
44,-0.7349182434616948,-0.9810420517415936,-1.303057644612297,-1.3816530441857475,-4.092038288243913,-1.1042785348227828,6.052276543344103,0.6787194786805798
45,-0.5313837914230737,-0.7288055446178348,-1.030277943623785,-1.1506676370734779,-4.715470012387444,-0.8297218541297724,5.874271335719205,0.6405655127142278
46,-0.20935472606384664,-0.5291481872365056,-0.867030026666283,-0.9663941134785583,-3.6843187904171044,-0.638585357787711,6.829281261567518,0.7038635987631364
47,0.14152891942591683,-0.2054461938560026,-0.590132772310068,-0.8595373401426789,-2.768523528308899,-0.3900405599322614,6.844436406453364,0.6702907487027447
48,0.4055061784252061,0.14159494091964042,-0.14542721067276176,-0.2819592911900495,-2.030745177191463,-0.006167076451831122,6.7435554008379,0.6338049222412694
49,0.6916326834298818,0.41103465414516105,0.12328437664970666,0.01812218894639006,-2.158286943547859,0.3043681511564178,7.494473159398961,0.6802840475969079
50,0.826105357158891,0.6841217505511228,0.3365047039584702,0.13970212123728043,-3.5180465604226265,0.5446845031818977,7.4976560958354685,0.6671550738676577
51,1.491572968627409,0.8175787380380894,0.46007071656951026,0.29090984496343886,-1.7865242157367884,0.693373084605319,8.442146230618928,0.6950573261991518
52,1.7909523962545837,1.4714286992862817,1.1356745185997423,1.0372466391932615,-0.957419136149813,1.3181957227695333,8.445297036845854,0.6654344640591271
53,2.0260135050083736,1.7877959573840592,1.4940454777145227,1.4156341574700306,-0.5454140208159952,1.6626187233617173,9.941697766699873,0.7915684261691499
54,2.3843793741382378,2.025226402213681,1.6739301161897246,1.5253136210301488,-0.4907109628792039,1.8921719383172038,11.061470239020592,0.8677090864882354
55,2.674603961614121,2.3666867959066327,1.7620015885207339,1.5369076812509306,-3.3632199802285285,2.0654666417903735,11.403080505654634,0.8728476544040513
56,3.11951593982576,2.6347862348131414,2.0000227821424548,1.8035010362493296,-6.166429961561427,2.4092844000492857,12.457677352450048,0.9338161412624287
57,3.286902163837029,3.0878668824034445,2.4332490236057107,2.2435515545112583,-5.569279710344471,2.88746919391183,12.10574300625917,0.8818840842422141
58,3.98617220629629,3.2511983506393882,2.705848206865205,2.605587301265487,-3.107695728173919,3.0828909872003356,13.842438797525281,0.9856266591228992
59,4.286077966422711,3.9585902101115273,3.338236622758473,3.27094427578165,-3.8727800981817193,3.786163639377257,13.766117760680185,0.9480039794257474
60,4.938254531824077,4.301560595947228,3.7968545917461705,3.5542176336277116,1.3560459924522679,4.025733534252795,14.456453064504819,0.9518198532680742
61,5.081723475578164,4.933564690483193,4.194140696004063,4.1307238440396326,-6.4961152242600875,4.733069390961877,14.47223373042592,0.9390510254847756
62,5.463646117994838,5.007858715003092,4.268406325116688,3.9197194992163915,-5.513336373134594,4.7132516130019155,14.855224760684301,0.9391578642689463
63,6.080428203098544,5.408147824280142,4.736423305396381,4.760232027919761,-10.013765697828678,5.229530820295352,16.811217948974107,1.0730789745875564
64,6.6329032789506375,6.057548866571652,5.338623298351337,5.175525697237509,-0.4138718568556463,5.794308575166102,18.524907530248363,1.1892004251297725
65,6.956121964194235,6.578166845513266,5.792459167965118,5.484579940595646,-0.31606693044637524,6.345665945655716,18.549972084516725,1.1593850120322489
