generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-92.64872373553538,-232.41573684356706,-332.15273739619226,-417.2521070329446,-940.7652589231014,-318.18030421659057,11.605150916733068,10.425387465226844
1,-77.91958018412973,-92.07132412437625,-93.29674247457197,-94.46328831320814,-112.7394137356504,-92.64732295206916,9.737664694543836,8.765724487867356
2,-70.83574357264006,-77.1469403426093,-78.32475851614664,-79.3476095817289,-92.4392811531392,-77.99335192164409,9.753879402296937,8.058962297493698
3,-64.96412320017758,-70.20446277501833,-70.94306276495519,-71.65277387392568,-78.2926361049975,-70.83255222561371,9.795910901432269,7.476003410160985
4,-60.72539797012401,-64.7542307633515,-65.80373818178828,-66.51642304160767,-82.09541574473451,-65.12655868189213,8.508374821427168,6.923377279155118
5,-51.05036235738936,-60.30288499939412,-61.33401017767684,-61.861345691846,-73.62786861899423,-60.761134742300676,8.542449868983358,5.959281222637271
6,-46.58029528502352,-50.63925958604034,-51.6976204375508,-52.31048510584793,-63.33997562157614,-51.10967088267339,8.614368370317955,5.519466365534147
7,-41.9046234547497,-46.38737836434693,-47.1151581427811,-47.697706373479974,-59.1642588200597,-46.65574913522855,8.644137372211773,5.054876082696147
8,-38.70499547840011,-41.74950855094255,-42.55229871798697,-42.949945235182525,-52.1244045266435,-42.06110420497747,8.694479015756352,4.739947449415646
9,-35.430657905032604,-38.57179076867204,-39.34854209807378,-40.08577764954953,-44.62233218331292,-38.7637068483583,8.017339522202128,4.344799742723473
10,-31.680523482186302,-35.36142374591563,-36.13006106827194,-36.79602494061453,-42.67182804501674,-35.69596844672061,8.008053000102683,3.968857648228899
11,-29.220795809486205,-31.525269183368543,-32.13461555747922,-32.58115411769701,-37.94241822552824,-31.785439858114742,7.623558771355449,3.684435458084165
12,-25.73512268951515,-29.071757977863953,-29.792081025034243,-30.274292434820076,-43.40629245239126,-29.330846739469752,7.1547000331336585,3.2889822722648807
13,-23.653199285460573,-25.65540413813858,-26.190119703958676,-26.510891098438456,-29.967888370356352,-25.85053883055378,7.238404114372049,3.089160339983262
14,-21.568572282216444,-23.520696182550743,-24.066513335457522,-24.471333911352577,-30.020048608472027,-23.725634352316682,6.801552138428973,2.837012442064542
15,-19.77045003491081,-21.479914713745412,-22.061097084993982,-22.37498347429593,-26.818483258973636,-21.64408880213583,6.801552138428975,2.6572002173339784
16,-18.398545194440306,-19.708119390277627,-20.268899173795045,-20.605121703428317,-27.59514653489225,-19.868437328574878,6.769507408258337,2.5168052602698645
17,-16.71920526710006,-18.31220207442467,-18.670392104513663,-18.890563965658146,-22.251573160633065,-18.41843554937037,6.810986646477306,2.353019191357737
18,-15.344500935908389,-16.687444402103868,-17.257796343687318,-17.536644074505904,-22.531977338087138,-16.867940340893238,6.785175496899835,2.2129676432808223
19,-13.746148229981184,-15.246496710341034,-15.717113101680756,-15.89875066853943,-18.768451233228454,-15.375057576493978,6.898397152782384,2.064454538276357
20,-12.34073620134372,-13.644697537312279,-14.22980223462674,-14.474753948315358,-20.582550191515185,-13.834816106577275,6.898397152782391,1.9239133354126112
21,-11.58335286145622,-12.329684909011142,-12.909928600287678,-13.320729475871733,-17.99755841437489,-12.49418572784242,6.913884312000281,1.84972371734565
22,-10.86156395985961,-11.502007393735736,-11.97604704850471,-12.35146563623755,-14.752704364921195,-11.688474768092126,6.913970822371466,1.7775534782231075
23,-9.927603598198477,-10.825472174245018,-11.285845755439462,-11.574441960296262,-14.367953314573404,-10.970308027571521,6.938634032383683,1.686623763058216
24,-9.258680076964048,-9.916995886381745,-10.584736480141833,-10.947757954042173,-15.190297424787166,-10.14091500790257,8.150712082517458,1.7409392159481507
25,-8.621599034365776,-9.258680076964053,-9.781842695652381,-10.030439459563452,-15.23298502667909,-9.396317158881336,8.150625572146275,1.6772224606512052
