generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-94.3508976297974,-241.42636934164736,-328.5101763802055,-398.59270791568616,-681.0852816135452,-307.0152069107585,15.686020972905023,11.003691860270242
1,-84.80317677674672,-93.42416961570963,-95.64557393665316,-97.45465656382736,-135.96179247767714,-94.65775743716337,15.695151598143838,10.049832837489056
2,-78.27335565913862,-84.35959194748364,-85.61398916976034,-86.51698630988783,-98.32730552732662,-85.02002022402269,15.734252297199316,9.400760795633794
3,-68.8606926727779,-77.64211667300566,-79.13241601737496,-79.94072872241163,-95.2767614689796,-78.34059073436742,13.820428889198999,8.26811215619769
4,-59.92525937963278,-68.37040511806475,-69.75718141306155,-70.62519002690426,-92.69576716287348,-68.86057409699815,11.516581380283444,7.144184075991622
5,-55.34245730735961,-59.42104883771317,-60.27264423790436,-60.485593658196045,-70.17957104509104,-59.96514204840936,11.52673357454303,6.686919088190264
6,-50.61246647079301,-54.88737659355228,-56.21680659092276,-57.06980234087111,-65.94609719765715,-55.53384204373041,10.135124409452926,6.074759088024594
7,-46.164213178566115,-50.36979601890963,-51.11492851594026,-51.11966391564629,-64.53582846782231,-50.60934592868599,9.439070235377848,5.5603283413943965
8,-43.36798486048281,-46.03855043876514,-46.78871069952708,-47.09742988353504,-54.23072741497004,-46.259865839857596,9.44845026364499,5.28164351241278
9,-38.04693227543787,-43.24141035476766,-43.91272611660365,-44.42141236055989,-49.30385253541524,-43.42701101235586,8.071896019678832,4.61188282951167
10,-34.28867978323732,-37.61528867909962,-38.60623580451624,-38.9606861439,-45.92135865758339,-38.04450830331211,7.540306044437406,4.182898582767473
11,-32.03577595303596,-34.01686685864233,-34.72942091369605,-35.08553325750733,-45.68748783693004,-34.31401742269332,6.810218917724719,3.884599487076068
12,-30.045940483368973,-31.9813178116761,-32.54569961791295,-32.97757501794132,-40.29216157379709,-32.22306411852479,6.909073085443849,3.6955013568812825
13,-27.723429650375078,-29.717792544724393,-30.40934572651134,-30.80043655143558,-37.038663041525425,-30.099933952257636,6.153857481497784,3.387728713187286
14,-25.509889335908618,-27.49307737096812,-28.21992330500731,-28.524164160734948,-40.142650370504015,-27.80059029507344,6.1601476504779065,3.1670036986386525
15,-23.28168093416772,-25.399635664546558,-25.949202750241508,-26.16299466915836,-30.11569215506739,-25.55206573586382,6.1541016464481295,2.943578258061585
16,-21.678639278505052,-23.071157848739592,-23.692686596272,-23.979439875585133,-29.559899960901937,-23.364969387378572,5.941908924518186,2.762054820302324
17,-19.954804943348826,-21.644223843035046,-22.087897411372076,-22.326901307712166,-27.089222903509885,-21.793197820074198,5.614372394480855,2.556917733782968
18,-18.48729912608557,-19.91421733916281,-20.34656764932595,-20.611102395019202,-25.328976954611505,-20.05831574720299,5.536450301635456,2.4023749427721026
19,-17.55548038435915,-18.455620668372617,-19.078203983322425,-19.604449720180483,-27.0246920573374,-18.575759560076968,5.573916125828667,2.3129396510187816
20,-16.31472027124591,-17.418198718081683,-17.794196789008904,-18.242634686119445,-20.754084757832885,-17.565171308429235,5.570552179712502,2.188527245095841
21,-15.025831889828442,-16.220410775001103,-16.665753246790842,-16.83685226415291,-20.56536907136037,-16.447563005051087,5.413328320936965,2.043916021076541
22,-14.365761032279192,-15.017312804002454,-15.613489610598393,-15.85904480777381,-21.274177617423554,-15.213524412746796,5.410222299596254,1.9775983331875446
23,-12.959130742603321,-14.282777590646718,-14.72366779511012,-15.10059492648171,-17.824834157913124,-14.448889996506662,5.525797804561905,1.8484928547165225
24,-12.09479611855432,-12.949404481323349,-13.278629499056878,-13.440697435045585,-16.905208424512757,-13.078563650483618,5.212460937398904,1.7307257055953227
25,-10.964696156368035,-12.009922288114424,-12.301092019598391,-12.424351909948555,-14.539813526930097,-12.125700177832696,4.49963940335039,1.5464335559718425
26,-10.023164690525135,-10.94870506637326,-11.277135728449068,-11.466203974816832,-14.292477588864774,-11.0047083552369,3.9502702590475716,1.3973434949572707
27,-9.123943238209833,-9.961742420683018,-10.269506068117963,-10.488646506225422,-12.421921578714114,-10.090741459056606,3.950452773202186,1.307439601141202
28,-8.552909494779009,-9.12200895239093,-9.503386836086836,-9.738572840927034,-12.674996797649332,-9.249391939985575,3.610574899164589,1.2163484393943598
29,-7.826351866234329,-8.51426392972714,-8.835278276509062,-8.911644200631905,-17.614038518567128,-8.589271223262816,3.6134917059331926,1.1439843572167523
30,-7.171688980660742,-7.821809706679586,-8.211724373557571,-8.356571954231306,-16.53961230116355,-7.914426075845524,3.613521659572717,1.0785210640233458
31,-6.254190818474612,-7.159376489377044,-7.3808835278301865,-7.479375382446807,-9.600972034160042,-7.255002866605022,2.5144114677315152,0.8768602286206127
32,-5.892400182919214,-6.215145017942588,-6.463861387303345,-6.536009553526966,-8.323373672086367,-6.298986656270989,2.514411467731518,0.8406811650650733
33,-5.412449271171499,-5.889199214870153,-6.12433124546401,-6.261694186582647,-8.12250568506078,-5.9928491858129505,2.3810570165093576,0.7793506287680857
34,-4.872963787340714,-5.4023931854553275,-5.625289227917513,-5.84521388005095,-7.307054809606171,-5.482448068446196,2.4097935040755756,0.728275729141629
35,-4.438720275120753,-4.824344743347703,-5.02201220024755,-5.204845338293405,-6.245059624190297,-4.912751837740434,2.416019093168186,0.6854739368288939
36,-4.054074914895409,-4.431582392750366,-4.617366943546349,-4.72208297328597,-6.310567262777349,-4.489016381385316,2.321458466727626,0.6375533381623035
37,-3.692882492743151,-4.042751039764566,-4.269124671573758,-4.295066209180943,-6.613914721318981,-4.119790643015999,2.58933284095144,0.6282215333694591
38,-3.37790939159097,-3.6758112886645464,-3.888088876435778,-4.032633667926301,-5.675713413375075,-3.760017135168578,2.5986857461558452,0.5976595137746815
39,-2.9551412645004214,-3.3634119288027273,-3.5752946116057793,-3.74741375209038,-4.849814336524696,-3.443004775988938,2.598685746155842,0.5553827010656264
40,-2.5588362234904976,-2.9613765604038647,-3.1504674162389383,-3.256246530388383,-5.70864324890317,-3.0475719879506364,2.6208072329702317,0.517964345646073
41,-2.2324254339164034,-2.558817857811213,-2.757177225051297,-2.9268536608612643,-4.3164500683253975,-2.626139169801994,2.6239432079504867,0.48563686418668905
42,-1.8345737699025575,-2.23556140889666,-2.477418720376191,-2.5815565724690797,-4.593622144450418,-2.3225564765993347,2.687127768199539,0.45217015381020964
43,-1.6029525848169839,-1.8357574443062794,-2.0569229084202862,-2.1796834491791133,-3.495691098715306,-1.9378862714276315,2.492605191154683,0.40955577759716666
44,-1.3661122503458256,-1.5906301047066163,-1.752694357385644,-1.7557035972240889,-3.6471284249749556,-1.6432106580534311,2.498830780247287,0.38649430305931126
45,-0.8581052976075201,-1.3634731390633794,-1.5443724957153016,-1.5845277618276037,-3.493743083087078,-1.4030473660677418,2.307824214103854,0.3165929511711374
46,-0.6855476594452048,-0.8549693226272694,-1.0422018472944492,-1.1321293217169428,-2.36149045564091,-0.9149614805853001,2.3140563753144954,0.29996040347597
47,-0.47675111107710544,-0.6836446052310583,-0.8448447560574863,-0.9314368995493707,-2.2358682664365643,-0.7376002037399079,2.3077961416137147,0.278454725269082
48,-0.3325526614440042,-0.47071075757364733,-0.6099846759453066,-0.6601716803034337,-1.8195260560639404,-0.5180519805695551,2.3144465310382722,0.26469991924822767
