generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-115.75713126590482,-232.54426969775645,-332.74953578304746,-417.5275161195694,-854.4796340453435,-311.56665740663107,14.601926070287742,13.035905733619256
1,-103.4899876090541,-115.25066733594078,-116.39100834985568,-117.73935047567767,-131.36114134505186,-115.83843277555837,14.608108895055869,11.809809650410996
2,-87.12381053874145,-103.03932050858916,-104.44546084758088,-105.67318346257862,-136.5871291115983,-103.67424112285286,15.03431193439049,10.215812247313194
3,-74.05406620696498,-86.64671865850259,-88.23695630716523,-89.17065620373212,-109.05021437883266,-87.19504391893022,15.043744310520397,8.909781051748537
4,-67.38054110916548,-73.74754902034697,-75.11904113391273,-76.33407418133004,-85.92328655495919,-74.27862983350151,15.034302096961817,8.24148432061273
5,-60.83277328253527,-66.85154796670307,-68.31381311435929,-69.08947750015535,-82.62639725160025,-67.51376882204174,15.044345035509114,7.587711831804438
6,-51.83815343177045,-60.61569699509772,-62.03291175072503,-62.3705091788882,-73.73793229781369,-61.057584566068726,13.068034511075679,6.490618794284614
7,-48.7088174353927,-51.47593555359949,-52.8255939267319,-53.547842099294186,-76.60091768431633,-51.87456457471862,13.113073370143992,6.18218908055367
8,-44.516684185450984,-48.52405742727745,-49.441576105108346,-50.20544941917568,-58.78939169422543,-48.94002030245245,11.786904521301278,5.630358870675226
9,-40.97018223163282,-44.34789469071068,-45.155900435792134,-45.96422529160199,-51.78570993985825,-44.62521072501382,11.781011286296911,5.275119351792973
10,-37.852089122924085,-40.65480118214478,-42.15497210581011,-42.472970410033184,-73.9930701438231,-41.12948538480286,9.839417833091222,4.76915069560153
11,-34.974239973483776,-37.52532097956883,-38.36317047210942,-38.81885997508279,-47.73131056028363,-37.85199707702991,9.881494279613825,4.48557342530976
12,-32.2305582617324,-34.90040793963244,-35.47987939449481,-35.71219605133237,-40.459957581950924,-35.10805674536557,9.88749904096625,4.211805730269865
13,-29.144883644231676,-32.06334666735093,-32.789107545122974,-33.49409199637412,-39.78181544168737,-32.31981148410908,9.955426311937687,3.9100309956169363
14,-26.399961904552878,-28.989076840968792,-29.58514136414969,-29.844942350970392,-35.717942467975426,-29.19181398042565,8.769726231166036,3.5169688135718915
15,-24.55734763204157,-26.324021670824187,-27.079555547530006,-27.383677224846842,-34.36499923673568,-26.51694534225934,8.998722200986206,3.3556069833027777
16,-23.267470398392895,-24.301704993841945,-24.895189911082284,-25.148160266079113,-30.25371243869764,-24.60376071252457,9.066620802845243,3.2334091201238135
17,-21.07890568883607,-23.19041612602768,-23.79399551568233,-24.170894949678967,-28.304790821624522,-23.43154211758307,9.060347648058539,3.013925333689461
18,-19.951711480356344,-20.952605932134567,-21.404338245960776,-21.763223721787263,-26.44134717137496,-21.122209911442884,9.05720490852932,2.9008916388885666
19,-18.143425655465464,-19.853773496006923,-20.477055365874303,-20.799533075124664,-28.096427265152577,-20.203132882886877,9.060345218492662,2.7203770873958124
20,-16.617017713305987,-18.03320464030176,-18.557601135040322,-19.079816091797966,-22.13803689769159,-18.243332624922164,9.054078112208082,2.567109582551407
21,-15.705549267933861,-16.602136308274027,-17.199583230055122,-17.70608405374591,-27.427432739193836,-16.818048852142,9.085439042745591,2.479098831067945
22,-14.823778654323673,-15.675773980678457,-16.072612674633078,-16.273331917093266,-19.729852522986683,-15.840321319234942,9.091713325643147,2.391549197996682
23,-13.373589871652035,-14.812939129221778,-15.203680911583863,-15.541229066825046,-20.041763436361926,-14.990892802099415,8.590485446251366,2.19640753179034
24,-12.672019706582606,-13.328559651299907,-13.811349004413017,-14.27315358425165,-16.861186127614207,-13.502426994170058,8.373188635226882,2.1045208341809487
25,-11.826627781932665,-12.674712474113635,-13.151588093843774,-13.437775278837393,-17.191542626166438,-12.855653295223227,8.157863490398036,1.99844912723307
26,-11.132498107977247,-11.801483177566157,-12.118357632717107,-12.346329406978883,-16.023842671670906,-11.949806940379753,7.389551522746503,1.8522049630723751
27,-10.525701703726895,-11.123194576888721,-11.62117985111212,-11.97345241722179,-14.091888703919121,-11.416166201600012,7.389551522746501,1.7915253226473398
28,-10.01784937110061,-10.5163981726384,-10.951330427333694,-11.259303525603432,-13.598108816883036,-10.713794106613577,7.28295744847953,1.730080681958014
29,-9.184657934649856,-10.021002906179062,-10.572636628460463,-11.114060255146955,-14.857995042868064,-10.224613707492285,6.790846735009399,1.5975504669659255
30,-8.608558806635646,-9.149062799043174,-9.513714914601886,-9.700771062375873,-11.619937404764098,-9.299429883058597,6.1676888270704975,1.4776247633706143
31,-7.824787668479181,-8.589007054771239,-8.935708921704318,-9.221774326857098,-10.962859603211331,-8.770224490567182,6.183552447119454,1.4008340115598634
32,-7.297990428303129,-7.809892857348164,-8.111699682637717,-8.246897297778995,-11.381363108619508,-7.90623009590755,6.183808967395239,1.3481799395698368
33,-6.8667354438827,-7.291145319373995,-7.588653967490629,-7.829238491453953,-11.083857008194531,-7.433531806351132,6.159996258210917,1.3026731702093617
34,-6.275617612438643,-6.860462289095996,-7.113824382532424,-7.284894355525107,-9.960715361880679,-6.975485414341493,6.369398885725196,1.264501649816384
35,-5.883384146128404,-6.272264046609273,-6.62619214286044,-6.906440004014043,-10.17862436028881,-6.483109748072705,6.375578050058363,1.2258962196186767
36,-5.506188969943387,-5.880235358097067,-6.263490788647307,-6.436421600548138,-9.007577605520087,-5.978030608647543,6.363125730938479,1.1869314700881866
37,-5.149809618183744,-5.499915815156657,-5.878523878900507,-6.1689307467778,-7.890004180173612,-5.667841975416079,6.161167286993528,1.1310976905177272
38,-4.6546651125319745,-5.119121656116907,-5.4783902265489,-5.539582296493539,-13.768596596011323,-5.21911669745379,6.464551388576339,1.1119216501108313
39,-4.068526325184039,-4.661970788663561,-4.992504937656675,-5.209484472912324,-8.841873304631044,-4.796998752366323,6.452115424728425,1.0520641749912465
40,-3.8093140577964837,-4.071638690198568,-4.343188899628281,-4.579736471512748,-5.8536883926623045,-4.212458297270836,5.978240479915894,0.9787554537712377
41,-3.3601370897590206,-3.815493222129665,-4.130282646295372,-4.305923123962125,-7.005842009228338,-3.934697581284591,5.969793215450953,0.9329930305209975
42,-2.943010412697997,-3.34768105240636,-3.6480767983120863,-3.886739845387323,-5.281145442836469,-3.476943742804361,6.073139880621622,0.9016150293319618
43,-2.580249617110037,-2.9555515587077377,-3.262689327935411,-3.395669634125748,-6.195172215883514,-3.123625381449796,6.117687145885825,0.8697936762995861
44,-2.2636377370089065,-2.580156910829843,-2.8335099435125017,-2.9628769887148714,-4.517371088196242,-2.706189077158741,6.112593044878784,0.837623078188769
45,-2.0444941350739354,-2.2667865250402635,-2.6094768921498335,-2.782854460955372,-5.136906105656112,-2.4263201325654884,6.1282407730882005,0.8172734908162136
46,-1.7657493165198108,-2.0466715752472826,-2.3761031367931285,-2.576777027481447,-4.121405564015753,-2.186339118843618,6.034389664816956,0.7800138981336767
47,-1.4591757745997276,-1.7688852915000766,-2.078131419446844,-2.1964037993149867,-8.541063839734912,-1.9054093177810487,6.021069601069276,0.7480245375669003
48,-1.1688828937199167,-1.4522559481305315,-1.6723857690257777,-1.825508824110825,-3.2257910040276396,-1.5228107867321174,5.989020354531889,0.7157903248251806
49,-0.9636327821965374,-1.1782957958364246,-1.511327295826998,-1.7203114617746218,-4.398907904823581,-1.3628535218805231,6.024890907538094,0.6988523689734631
50,-0.5965121170917511,-0.9941775504795354,-1.3305850068005358,-1.4672620429838288,-3.1034548433877465,-1.1135491207964323,7.303982621936753,0.7900494739028504
51,0.21107977756155094,-0.5751331017119128,-0.912976834214703,-1.0939754893848042,-3.4144735479148967,-0.7568134033257095,7.885300662996416,0.7674220885434865
52,0.45759610528234695,0.18264214383998922,-0.15986020507082618,-0.3511402308744369,-1.6738294429957046,0.03206913359446428,8.935536427063328,0.847794032178098
53,0.9661846137644146,0.42173770503557506,0.04956783410910777,-0.10802999764750787,-2.4830187053807204,0.23730177001322073,8.915847881814962,0.7949663268050547
