generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-121.85943564621465,-236.1361913703737,-331.22080076260636,-419.3568940949997,-813.9878671606897,-303.29439250820053,16.23252843639805,13.80919640826127
1,-111.15315184511667,-121.1974549961954,-122.9803973001382,-123.87900402144709,-142.20586197120485,-121.88458038642422,14.508243369392629,12.56613952145093
2,-102.0774856550864,-110.41907428988449,-111.81775593968906,-112.37731424538514,-126.98852479594558,-111.16086944572322,13.32358701148788,11.54010726665743
3,-92.5991389289682,-101.73847867307393,-103.24597973111099,-103.8330548808593,-119.62707641121764,-102.30352045376395,14.153810665266478,10.675294959423468
4,-85.07108403509412,-91.82834147395673,-93.31317561053812,-94.18621727218532,-108.8477127025391,-92.65611041336314,11.791809517151748,9.686289355224586
5,-79.46891824892585,-84.104805594399,-85.72602502710996,-86.5632612795194,-98.05602831606083,-85.19383488244418,11.834158563569973,9.130307681249581
6,-73.84252320252604,-78.47150338110593,-80.20222847645215,-80.87530270413177,-91.21998076559908,-79.47360406793308,11.763370213215124,8.560589341574117
7,-67.45535515531965,-73.12229071179073,-74.46686886131,-74.8240550396105,-90.76131218396743,-73.83629418142206,10.907859978534796,7.836321513385445
8,-62.385048954186495,-66.98693960130802,-68.27919399172269,-68.78417596875663,-82.53611463205421,-67.47514381825238,10.907811189845935,7.329286014403244
9,-58.73196658901588,-61.8304549996468,-63.00933491226372,-63.43385787983676,-76.35414741185917,-62.39757342905314,10.907436645205532,6.9639403234221415
10,-55.16635762431321,-58.19845816805482,-59.126324419877996,-59.56086382632179,-66.00900018662388,-58.7694422202555,10.91671767166969,6.608307529598289
11,-52.25430335817461,-54.7534643584692,-55.70713735190067,-56.13711725925642,-63.76491584329777,-55.36684274018636,10.207829457514597,6.246213281568921
12,-49.02769125319192,-52.06011218943529,-52.8739411203414,-53.50949650952282,-59.53018154509888,-52.46552199238856,10.324070222579007,5.935176147577092
13,-45.852308325213635,-48.52326877789055,-49.59514768996773,-50.23994140041464,-56.24035919046375,-49.09651070645905,9.188754983537622,5.504106330875126
14,-42.47794827864262,-45.5624639164184,-46.127834193961824,-46.53253333431245,-52.77657725244583,-45.85673874129971,9.44181411499342,5.191976239363604
15,-38.82401075616036,-42.14354909650118,-43.084366780286295,-43.597968691755796,-48.81353780202882,-42.59265374082666,8.7612063798052,4.758521713596556
16,-37.16635625329247,-38.672935901139,-39.264140920940214,-39.64935789495378,-44.9880535533936,-38.89501480414597,8.75806968158306,4.592442593487553
17,-34.722093748310606,-36.942059485770756,-37.707156469081134,-38.12967190328496,-44.513063929578145,-37.286261216148866,8.764333054262273,4.348642680257288
