generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-109.71265814966962,-245.4518527114478,-347.47544146884286,-403.0766385529013,-1170.497258839509,-321.63179508031953,15.64137064129362,12.535402879096324
1,-96.6293236193723,-109.23155533657426,-110.39785059412894,-110.8809610135932,-132.0180393614972,-109.72510363558524,15.721691319766665,11.235101493913897
2,-85.4487199854746,-96.14856733224364,-96.9251930984372,-98.25708659059259,-106.11280343180042,-96.77218510368175,12.783947223000473,9.823266720847506
3,-75.95524033272221,-84.83454804170957,-85.9346470911546,-86.5225661456967,-101.33791373813531,-85.54239608580255,12.135308179914169,8.809054851263637
4,-66.29372157142171,-75.67448381847753,-76.73989895479332,-77.50865033978943,-91.41614979395035,-75.99913818504231,11.180942834393612,7.747466440581533
5,-62.2262521537407,-65.90378614693849,-66.92256479092805,-67.61532287082669,-81.77842267566498,-66.41747563189502,10.172212673266397,7.2398464827007105
6,-57.34468957018625,-61.82565237466813,-62.6073903901694,-63.49193861956083,-68.90426415741891,-62.22931855041223,9.951400493796543,6.729609006398279
7,-51.89653173289527,-57.02047167018356,-57.92788144218427,-58.406976153864186,-71.03056625751509,-57.36584494211202,9.98577517199522,6.188230690489049
8,-45.84585033944169,-51.671596988172226,-52.38863213009844,-52.88703701912194,-61.40099876733063,-51.99061457434758,9.385020180928946,5.523087052037064
9,-43.28325699508507,-45.68423355580605,-46.56494934820976,-46.93607140871272,-56.91062882560179,-45.92671617310053,9.381889526045372,5.2665146521130435
10,-39.1104564994337,-42.889013803679,-43.74011614920361,-44.159365172499896,-53.160688404308885,-43.330768454356296,8.327261462403905,4.74377179618376
11,-36.94059895671072,-38.92216171959619,-39.4370602576976,-39.82522124251906,-46.288335430145615,-39.16839109588325,7.444369439572518,4.438496839628324
12,-34.228397485266015,-36.79524652468175,-37.34935272670108,-37.794977849155245,-42.1975162210206,-37.00911667015488,7.194644386730864,4.142304187199688
13,-31.334107750831162,-34.07368829839514,-34.56958242992804,-35.11250356853464,-41.11669891168516,-34.29662798926744,6.84042452735412,3.8174532278185285
14,-28.86520624347933,-31.113381719642646,-31.685106664606234,-31.901042475275055,-38.93859988202499,-31.359673153869423,6.194842204353731,3.506004844783306
15,-27.01458192989464,-28.781232013326743,-29.1976064633496,-29.43166788058006,-35.73680635891002,-28.927347460288924,6.024532034581648,3.3039113964476288
16,-22.554288051081166,-26.715347626853063,-27.216833365395054,-27.618323608683717,-30.107467113663063,-27.0658599239731,5.047847875224894,2.760213592630606
17,-21.4451642820189,-22.46146848652034,-22.936098485907475,-23.13082670015725,-29.06392525094783,-22.608590912415146,4.6941083646284465,2.613927264664735
18,-19.911020422479595,-21.35072409689824,-21.83752092863929,-22.20786822589519,-25.862485497691278,-21.61398885918473,4.432769258270481,2.4343789680750074
19,-18.77423912149499,-19.73019010398921,-20.151494618068913,-20.427253272348874,-23.777676123668062,-19.92503031442677,4.465168500600175,2.3239407622095163
20,-17.557904469094787,-18.71070389924114,-19.23480980500149,-19.556505686051832,-22.974892466861984,-18.8935425635999,4.1732448004444285,2.1731149269539216
21,-16.56936078383249,-17.49346239011331,-17.947976603710746,-18.21024575883534,-21.45691510470133,-17.657948620657205,4.173244800444433,2.0742605584276923
22,-15.597881996997849,-16.531122079785412,-16.912450888220377,-17.166158006699646,-20.217062179713757,-16.71247718137157,4.1762922627424475,1.9774174259740296
23,-14.7268748093627,-15.551035664994114,-15.959083021065831,-16.259488692299303,-18.69487710760931,-15.721003232129165,4.2718942691984925,1.8998769078561193
24,-13.900737824629871,-14.726874809362691,-15.094973023221048,-15.390827576367558,-18.52146226066116,-14.943467192158773,4.289769880654678,1.8190507705284549
25,-12.499170512628657,-13.897690362331833,-14.271869126727253,-14.71334880147462,-17.104650893054174,-14.061784729268727,3.6570746926241156,1.6156245205252775
26,-11.581455027103456,-12.438986852610045,-12.764677571178488,-13.06486555516899,-14.970611237879282,-12.57742960122456,3.67334670550015,1.5254801732603605
27,-10.420000484202431,-11.536271255866717,-11.868453934142302,-12.096041324086872,-14.276773619232996,-11.60178635959564,3.6702992432021326,1.4090299727404563
28,-9.703302014397556,-10.384649253012036,-10.67132167474451,-10.81905910026242,-12.943291326877883,-10.480691062723363,3.5179501722729127,1.322125218667047
29,-9.245039809732774,-9.677888977754053,-10.002716384641792,-10.110771656284584,-12.099262965588,-9.78570800688027,3.498029273972076,1.274306908370485
30,-8.615776548539767,-9.161101019463228,-9.429706546230578,-9.636127406186407,-11.100049744511587,-9.3033779829205,3.511324038841785,1.2127100587381552
31,-8.108744057966563,-8.56030394765335,-8.86821262215324,-9.010321304867835,-11.923932792171273,-8.654733760838731,3.513167779238783,1.1621911837205345
32,-7.595651217404606,-8.043880762132217,-8.29885779036822,-8.470676054919029,-10.39666749399918,-8.15471457028823,3.516215241536801,1.1111866458941406
33,-7.049815663685894,-7.529450121191985,-7.867393569252012,-8.045938643902302,-10.875660370826587,-7.684984467655962,3.5162152415368033,1.0566030905222699
34,-6.613872118203599,-7.049815663685894,-7.289414574209756,-7.420794525982588,-8.996324380775743,-7.142749960862432,3.3991469832944503,1.0013019101498049
