generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-130.74543226944851,-243.9998729980943,-327.6769232966917,-383.1883854232202,-804.6153710510192,-314.6030649578348,20.7227093631176,15.14681416325661
1,-116.53020947579866,-130.01708023469888,-132.63875211851564,-134.27070180288513,-166.36614678293216,-131.0766431746755,18.253702393416958,13.478391186921563
2,-104.0911054404153,-115.6864810270034,-117.51118451054059,-118.39441897114523,-138.02594326135517,-116.5978985767374,15.165702481233073,11.925680792164837
3,-97.32105060695639,-102.63826657535522,-105.13790833789993,-106.25593362066138,-138.619165647406,-104.11718368193921,15.168911669319334,11.248996227627572
4,-84.0010723200908,-96.80219488137375,-98.38831234981632,-99.66464277821987,-116.26217169819729,-97.5441595114344,15.171803181646244,9.917287550173704
5,-77.37427219048871,-83.30809889805565,-84.77559458105486,-85.60099003588938,-98.4894477513019,-84.32387800953185,15.156375256092195,9.25306474465809
6,-71.85242082371434,-76.80714306084677,-78.3290373940323,-78.89024849121161,-100.68947285581054,-77.37889276667079,15.160767431061407,8.701318825477575
7,-67.33347747859396,-71.51856096305315,-72.95769577553116,-73.67933719910886,-103.52014375323103,-71.99401027902093,15.195116462946961,8.252859394154092
8,-63.81553226944005,-67.14194190554419,-68.36596114245478,-69.25915781634295,-84.09679394142756,-67.5310034649771,15.160833994864397,7.897636626430445
9,-58.43974573971198,-63.23979527748682,-64.10348208345727,-64.90211960006305,-70.58007765970243,-63.817453717812924,13.666360168763486,7.210610590847547
10,-53.92254391651127,-58.0766575198644,-59.11676884682763,-59.76914936306346,-69.44742204594222,-58.50733701286236,13.676395354685457,6.7598939271196725
11,-50.64989503863237,-53.30062617625835,-54.463137177317,-54.975022818241115,-65.44273970605238,-54.09361716092568,13.732634113836662,6.4382529152469035
12,-47.14038505834715,-50.108336743686635,-51.04683411294763,-51.2935111590264,-59.068561864250164,-50.67541613859774,13.594398201876896,6.073478326022404
13,-44.518223455901314,-46.971451359585394,-47.91461136872748,-48.55745127366062,-57.78171055017668,-47.27077799112173,12.649990289377941,5.7168213745279255
14,-41.47107800036267,-44.19612105806714,-45.16702204615643,-45.75054682207293,-53.608342830227784,-44.54629162830054,11.384295578859367,5.285537357922204
15,-39.21816279214707,-41.20015948369944,-42.17693521446582,-42.643878028205215,-47.94451657973566,-41.59805057217844,11.390394774505282,5.0608557566652355
16,-35.52104047748654,-38.9073305973528,-39.800696613282895,-40.27277144748928,-47.38453298670459,-39.302675169693885,11.450899581297152,4.6971940058783686
17,-33.69521317348327,-35.38173748617789,-36.41464648211054,-36.963577067507465,-43.89289121354945,-35.881366884802034,11.317348550580878,4.501256172406415
18,-31.086183185768792,-33.35274033612761,-34.099481134698436,-34.86622252713841,-39.426260249204816,-33.697526855004504,10.320520448744663,4.1406703634513455
19,-29.1617525307772,-30.937131642487,-31.613105798711167,-32.14745753836148,-39.77207904030409,-31.241870472934252,9.225748097987875,3.8387500628765077
20,-27.424381906093213,-28.920374802372855,-29.595637463934853,-30.06497843424689,-34.415353699338084,-29.178216600098168,8.574518195825231,3.5998900101918445
21,-25.889710463815707,-27.23125357069342,-27.814695847524174,-28.22074964815876,-33.37318558169979,-27.451745194887252,8.599316780886223,3.4489027244701926
22,-23.777998376696953,-25.7251469834408,-26.381677939318415,-26.80174587300649,-32.90191897038223,-25.917540995306105,8.643634846111947,3.24216332228089
23,-22.572805166030186,-23.730046085360296,-24.364623981207814,-24.512970774452157,-39.008966326247396,-23.91546118615348,7.850458041251091,3.0423263207281277
24,-20.9983980570603,-22.381309110714312,-22.98531268664728,-23.09405797949413,-28.439625105532414,-22.597041839372515,7.859396854155074,2.885779491121537
25,-19.45550880795273,-20.893026858722187,-21.33549465105198,-21.607803324814878,-25.620508849773085,-21.06879350837981,7.856379195045599,2.7311888002998326
26,-18.104829384568816,-19.368237806710887,-19.882823449202075,-20.13456216063679,-24.075208590509313,-19.59141261650824,6.969368692127574,2.5074198076696392
27,-16.637291824880595,-17.973666311680592,-18.38826026991637,-18.590258677915955,-21.0675064675257,-18.15570519441041,6.286684305620478,2.2923976130501074
28,-15.237318320462165,-16.56798358632085,-17.02492360322091,-17.333351176998477,-20.542301582552113,-16.716940094869827,5.835778965177862,2.107309728564003
29,-14.447752683885824,-15.183276445679102,-15.636227368905029,-15.770485319825482,-20.45638643913423,-15.316521222662423,5.860500125514387,2.030825280940021
30,-13.236934394358883,-14.40805374704722,-14.936028757316285,-15.288840041880302,-19.371384968317486,-14.602777718136982,5.3014430898195135,1.8538377484178397
31,-12.492573192710854,-13.211658182525962,-13.522664637120258,-13.72194775066217,-16.038887863954645,-13.299484963182266,5.332931800444761,1.7825504993155614
32,-11.239018322118401,-12.390081174007726,-12.721526498888707,-12.8626199863367,-15.982975425786385,-12.537204406408328,5.3591590860966365,1.6598177408215038
33,-10.437112830044299,-11.226704214144217,-11.63294066271007,-11.840116166041522,-14.81392348276945,-11.373748441157353,5.272654544937366,1.5709767374981665
34,-9.756381718032664,-10.394584125505038,-10.68060997231574,-10.84236823712416,-13.171985956519865,-10.50950027173717,5.214370788545126,1.497075250657779
35,-8.993328872451833,-9.693933339979676,-10.094133568728939,-10.374900703335385,-13.34248323851358,-9.885601287556748,5.21726400955387,1.4210592882005701
36,-8.528283807581731,-8.970932038461614,-9.270248593726471,-9.50621681410532,-11.635588306831075,-9.052207966499111,5.200114267574982,1.3728398075156714
37,-7.939405527704222,-8.525165181504796,-8.885825346134078,-9.159175919442585,-11.328575405199388,-8.69814596007759,5.014910873150635,1.2954316400854857
38,-7.20144494237667,-7.900632926936113,-8.243820937763832,-8.366704188811665,-10.411178194559477,-7.996358692312393,5.005503402036198,1.220694834441287
39,-6.534448398941601,-7.127685730008195,-7.518186050263712,-7.724009267462931,-10.283206914119706,-7.296131200242696,4.35100875017798,1.0885457149119582
40,-5.941823296564609,-6.515242168011989,-6.764858748168174,-6.865872061307277,-9.363707202871034,-6.592368181593551,4.244875617979579,1.0186698914544188
41,-5.467506699912008,-5.915691663379877,-6.1777453354318705,-6.341866540788335,-8.45804836535887,-6.0061260322997185,3.995156136855025,0.9462662836767033
42,-5.181043537463407,-5.455844976931299,-5.763233114277458,-6.005379516848377,-7.947874834833916,-5.5317393265943515,3.9951242072254614,0.9176167744688869
43,-4.610057312997371,-5.166637341086737,-5.496980599298857,-5.702604069892507,-8.118189334196504,-5.270850956561897,3.7540936922036394,0.836415100520101
