generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-112.94928288424184,-239.2026799681331,-321.24737755030776,-377.8104694264348,-772.837450130886,-297.84340685935587,16.234973140868007,12.918425602510986
1,-96.66516768164385,-111.89074597724682,-113.09320117163765,-114.65515976603861,-138.54374616794564,-113.03239436885139,16.283497458342882,11.294866513998674
2,-84.43577492935188,-96.27316025582144,-98.04891073494406,-99.28913212041783,-114.6441011998309,-96.96348215579839,16.302030709005653,10.073780563835752
3,-69.85988440047458,-83.99530685986775,-85.02892681182972,-86.33077493779396,-106.81888457377386,-84.53589126049519,14.179722401637717,8.403960680211231
4,-60.10363462383471,-69.03102017360048,-70.44269538265627,-71.13710308841819,-90.82069803491494,-69.9060006717468,14.226954463100203,7.43305890869349
5,-55.74652877666487,-59.907598169266855,-61.29292378680108,-62.14255442214112,-84.92232452998515,-60.21777585881799,14.233133435239047,6.997966221190391
6,-50.55050059944581,-55.37972912114773,-56.30008984003651,-56.9934639194462,-70.3268649684762,-55.75416136035011,14.233913053827994,6.47844136532738
7,-45.17276801443336,-50.44694242964638,-51.24035064968155,-51.67593282500948,-62.788086501662676,-50.631210151078335,12.462258054521346,5.763502606895471
8,-40.769272243039765,-44.94645875906986,-45.77055181017238,-46.12666336341638,-53.496224222641395,-45.2180093307148,12.471596143938047,5.324086838697781
9,-37.54265126263404,-40.61482399597669,-41.23633614036094,-41.62291870544558,-48.8191952880212,-40.81509684093179,12.52695212222769,5.006960338486173
10,-34.33466788972133,-37.32738827710463,-37.98447044001384,-38.46671710595486,-49.619867897693155,-37.59125636563184,12.560057908860923,4.689472579858225
11,-29.490088047868625,-33.909235543466664,-34.97896663985125,-35.09441617985361,-55.212608146877365,-34.38429232336683,10.703833398638432,4.0193921446507055
12,-26.89488423914436,-29.253231344423043,-29.98680494529511,-30.256659279447383,-37.18123318983091,-29.542301320838554,10.210026422592186,3.7104910661736548
13,-23.92742055853039,-26.81437730414155,-27.56119972313,-27.993807146788562,-36.323557015114716,-26.95364041070013,9.079243859141801,3.300666441767219
14,-21.48216350605437,-23.738414434553164,-24.30052147768654,-24.72461664287927,-28.75751001560333,-23.969698466334535,8.12631066140722,2.960847416746159
15,-19.21087336364675,-21.416010878932116,-21.900483152810214,-22.147848281900107,-29.88675133750251,-21.603946098433667,8.126305732124383,2.7337179095771136
16,-16.55993139727172,-19.093575318225454,-19.587837869468864,-19.73448585306972,-24.67611262635586,-19.314170451209346,8.384359750344725,2.4944291147616444
17,-15.243056036666715,-16.508785113757767,-17.052145353807866,-17.411751001671572,-24.22313942333661,-16.67737056727993,8.390716826792058,2.3633772863458775
18,-12.474827224572524,-15.170845136212556,-15.62305069620158,-15.788765384253383,-21.734436276241453,-15.332094122107998,7.233062801534848,1.970789002610737
19,-11.681177316130544,-12.427651803602725,-12.913092304386733,-13.062199960475414,-17.105873701545647,-12.547500780508944,6.664854712536481,1.8346032028667025
20,-10.627280652245405,-11.664329267125542,-12.039728659704906,-12.162182995263082,-15.522782655328868,-11.806021227610774,5.760670830918562,1.6387951483163967
21,-9.530151863440384,-10.598283143441112,-10.881697226300872,-10.984331200517405,-13.11946568118261,-10.665995359384103,5.558764779675473,1.5088916643115857
22,-8.812260388580237,-9.50334821946513,-9.95241133685966,-10.2128217682566,-15.125757665928901,-9.59328184065262,5.506884916576604,1.4319145305156842
23,-8.107623896037866,-8.80926406961086,-9.147689682134333,-9.307482610050087,-11.85862823443621,-8.945864935543536,5.52614417689554,1.3633768072933408
24,-7.391689915299362,-8.040937986886082,-8.51596598419396,-8.652591094570969,-19.034257766572832,-8.166040883606719,5.504375477789998,1.289606539308936
25,-6.987887296957996,-7.377633697529071,-7.768684899648097,-7.805866166218855,-11.68078305979981,-7.458285524892125,4.80939448800114,1.1797281784959135
26,-6.392309035337504,-6.968181044261013,-7.233628597451741,-7.314763788099877,-10.116386279002166,-7.045490081350524,4.779315723775352,1.1171624759112855
27,-5.95170090856823,-6.367557751170584,-6.685549261704396,-6.749826274206307,-9.343475749399403,-6.438545417306879,4.794089841099743,1.0745790749667974
28,-4.863863128171791,-5.911572621216692,-6.206016118178965,-6.373240947491364,-9.952436747796828,-6.013125767723876,4.191455726602583,0.9055318854774373
29,-4.3875892979632125,-4.8413003514783695,-5.079950061790771,-5.190324689514728,-6.852823419540773,-4.9020781068843355,4.19150322606276,0.8579092524025972
30,-4.041086189886733,-4.327900281915668,-4.5528301852608575,-4.696485989641785,-6.31645592188314,-4.414896312010841,3.938744301765529,0.7979830491652262
31,-3.618966785194489,-4.012538310492989,-4.27367564648983,-4.350760346787075,-6.3809855542744085,-4.094213464840671,3.766210602022793,0.7385177387217282
32,-3.1069319635940267,-3.5925478088664233,-3.8025975994737835,-3.8926557427255535,-5.490001991773495,-3.6640364281249225,3.7632142830533737,0.6870146246647401
33,-2.8163257731984324,-3.1069319635940196,-3.3375687629366153,-3.4601446220458487,-4.76526678655012,-3.1983904533171996,3.667674946480333,0.6484000719678765
34,-2.6183090044319197,-2.8163257731984275,-3.0105295342358835,-3.076420815404086,-4.516845958635944,-2.8856796085335916,3.6708372241405014,0.6289146228572421
35,-2.4071423360988806,-2.613181401074059,-2.8743125260460385,-2.9645804004522294,-5.258499769580636,-2.67925220567907,3.498477677424326,0.5905620013523206
36,-2.146157625683734,-2.4040557417282087,-2.6192465929816033,-2.6867686711603556,-4.497759369891195,-2.4559817360853096,3.515995165957813,0.5662152791641547
37,-1.678165365467097,-2.140389502322538,-2.3121592697058597,-2.3896783464276345,-3.8244080338951214,-2.209114498281844,3.5417986639206576,0.5219964029387755
38,-1.3681383525096376,-1.6752685322473355,-1.8835923533826597,-1.9328602204680205,-3.237253368894666,-1.7806852226653824,3.5515565504621156,0.4919694902971753
39,-1.1880139268614665,-1.3724338426813163,-1.5674350756511526,-1.6153575550761308,-3.3086886221620517,-1.431589186891885,3.517536632291775,0.4705550559153242
40,-0.8961824349420229,-1.191100521232129,-1.3671675701133754,-1.4350023538538674,-2.6515230979462103,-1.2450248241389978,3.5144500379211014,0.44106324728631247
41,-0.5907320862893517,-0.8930958405713589,-1.0583017551559948,-1.1681902686129773,-2.938219528290543,-0.9590584505154429,3.517536632291776,0.41082687185811273
42,-0.4149835290609376,-0.5907320862893539,-0.7866520085414718,-0.8701809773213167,-2.480943082142792,-0.6287268491457132,3.4274290352937964,0.3842412564354734
43,-0.27305746445407264,-0.4142473219634524,-0.576881904757965,-0.6172173299289918,-1.6806817400267327,-0.48370424464846473,3.4274290352937986,0.37004864997478715
44,-0.07680241531910692,-0.26998499545886245,-0.41639713445516885,-0.4405289819699725,-1.8695953080635332,-0.31231309724233336,3.4329321255713587,0.35097345408904657
45,0.021571176563644823,-0.08170253218457058,-0.2375426678253882,-0.27141863959963386,-1.3351080186662663,-0.14301177771836548,3.4298455312006983,0.34082743546370536
