generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-116.84568911856798,-239.8985545721801,-324.5938059582497,-407.9602285036984,-768.1761583549425,-309.1821446981431,15.917123325616299,13.276281244418428
1,-104.60034217097223,-116.01666098733669,-117.60224148302744,-118.42835601382957,-141.7350487354802,-116.96532719013584,15.929434795626882,12.052977696659912
2,-95.2261506839238,-103.69293828755757,-105.16907753315179,-105.89225158665582,-132.54435419482496,-104.60039097292106,15.967283066795655,11.119343375071946
3,-83.87266264659203,-94.60976673786502,-95.77996704570889,-96.77854859914652,-109.40666095884372,-95.37083463337103,14.56430075316646,9.84369633997585
4,-77.60040196925858,-83.76095388556445,-84.44110480286561,-85.35040733772682,-96.73037953439902,-84.00874560531422,14.580538065377125,9.218094003463571
5,-67.47027589324676,-77.40411026733065,-78.72643944556177,-79.57812743037657,-93.04531606834279,-77.6913362015531,13.394380933715743,8.08646568269625
6,-61.84595383017495,-67.31198440720605,-68.3864191567926,-68.58356591832265,-83.65077747357795,-67.61198488487264,12.263967108680985,7.410992093885594
7,-56.398008131949,-61.52231293051326,-62.75860188259902,-63.205067734644814,-75.37118414964708,-62.011712642553725,12.260889718954289,6.865889785090328
8,-50.81922656836209,-56.14461908821987,-57.201413414432466,-57.791222810978006,-68.60217195457504,-56.505442792506486,11.850247675449475,6.266947424381156
9,-46.367286728453124,-50.68922482051874,-51.805856054044526,-52.46439717618989,-68.44875066437062,-51.00200941513209,11.854795996916764,5.822208272536988
10,-42.00641337773276,-45.976005566237085,-46.5831776866261,-47.02475701470966,-55.31832157353656,-46.38030820781049,10.944031374452093,5.295044475218486
11,-37.5165757822423,-41.859597136684926,-42.408445808120675,-42.815418310839306,-50.70455394300982,-42.142076227573604,10.60966958510909,4.812624536735139
12,-34.47898586489647,-37.401125913568706,-38.416441665025225,-38.98388811330255,-46.50401489446978,-37.67729207424429,10.600508118366283,4.507949398326276
13,-32.25198600770422,-34.34241497679628,-35.00206804492511,-35.35255289008125,-41.879695362788624,-34.57976028394032,9.985351614518962,4.223733762222318
14,-30.034318686045225,-32.2204218570452,-32.98790258786661,-33.19174338260658,-47.95845919502291,-32.489856672379105,9.48620958093794,3.9520528266983166
15,-27.245767674713612,-29.938763074510653,-30.68421669872695,-31.00010929313179,-52.30401091654743,-30.066474356368595,9.573166169810454,3.6818933844524064
16,-25.54231004162748,-27.20881851976077,-27.850416411581683,-28.326022772224427,-42.015620321012044,-27.421007583715618,9.571498548742769,3.5113808590370246
