generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-124.7131550949687,-232.73400759232945,-317.22336916213726,-383.8190261441499,-877.3799937490111,-288.0354880238891,18.90601721949548,14.361917231446418
1,-116.32326280973798,-124.03988309061279,-125.55114209331848,-126.26764920443038,-149.02803482387085,-124.84591330554571,18.96660624723224,13.528986905697021
2,-103.47144326448267,-115.71646100084315,-116.90354239380478,-117.75852164721842,-138.5172314032631,-116.33911882771739,17.090754923412703,12.056219818789538
3,-93.86364654961358,-102.68979309183011,-104.04897873339826,-104.66653189334055,-124.05704893878274,-103.47078723240277,14.28956314096662,10.81532096905802
4,-80.4047331960189,-93.27160751307018,-94.78512134926878,-95.86384205224098,-111.99181223146408,-93.89926044505884,12.323739335588083,9.272847253160698
5,-74.25051197898755,-79.99677683076274,-80.92842731470682,-81.84736899583103,-93.33126507064797,-80.43834251464929,11.898566466036977,8.614907844502453
6,-69.54426730404393,-73.57610846479481,-74.8589255466548,-75.60534053803782,-86.15219543120735,-74.25676270801276,11.898638829245868,8.14429061332898
7,-63.92053020272425,-69.10697326713972,-70.1608440024222,-70.96562704802295,-81.10965168898389,-69.61904921632,11.032989257685843,7.495351946041009
8,-59.82647241540573,-63.24507956694136,-64.20495203780172,-65.0827953943393,-76.24950363895391,-63.92179729052628,10.572879067463205,7.039935148286894
9,-56.262075026670054,-59.399337399989626,-60.513913394811055,-60.948546376292725,-75.3089050644955,-59.87122740818643,9.877610193539502,6.613968522020955
10,-53.179067544022914,-56.15773371692019,-56.797877200866694,-57.30461346924813,-63.96387625325015,-56.45373640059684,9.890157719218053,6.3069225263240964
11,-49.49228062688966,-52.85506796457937,-53.64998426893099,-54.279979130151766,-61.06736667508932,-53.20975425964089,9.423814160965634,5.891609478785529
12,-46.14347518325616,-49.21501058022176,-50.09955207780876,-50.60056456818097,-58.227506789273214,-49.65737692019356,8.73669944814346,5.488017463139962
13,-42.29877336036348,-45.82033602745428,-46.68017085081901,-47.00571898139837,-58.85929738803664,-46.20258233108038,8.419429624476985,5.071820298484046
