generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-110.21400034319447,-241.77506215113237,-320.8501238932694,-389.21844251265884,-716.2111927078646,-307.92058508292087,15.59346024605556,12.580746058925003
1,-97.27237951207765,-109.90566490807146,-110.78652189944498,-111.66663096402056,-121.17846212395281,-110.42751734703086,15.715258784519193,11.298763829659684
2,-87.16432675321911,-96.38985220621589,-97.66296449737399,-98.63968061800571,-126.1246343721705,-97.29374594595996,16.10635865598018,10.32706854091993
3,-75.24266296031065,-86.71738924312706,-87.45676927397254,-88.33376736729093,-98.845110968238,-87.26014778994049,14.43931894324935,8.968198190356
4,-67.11270127400445,-74.62678912747185,-75.82140025302252,-76.66194658929324,-98.08369200689155,-75.34892293571764,14.480673986838127,8.159337526084258
5,-62.92648255029032,-66.40551062613386,-67.56747906471541,-67.91134720755828,-79.74019570567403,-67.11067696863842,13.404293252602724,7.633077580289304
6,-57.93511602368252,-62.74625426568553,-63.58771253015509,-64.0724556336654,-72.62556838747236,-63.0287031695476,13.826183181395356,7.176129920507788
7,-54.378099523575045,-57.551098301641,-58.509012674834835,-59.07938600134946,-74.20162566580932,-58.03064962464532,12.685131296972697,6.706323082054775
8,-49.435529096932754,-53.983864233215165,-54.96095370737523,-55.84486104922506,-64.31424914407866,-54.548324960480386,12.571794381256142,6.20073234781889
9,-46.43009481482524,-49.15229650330404,-49.98498359431099,-50.32699934161782,-61.88753250021384,-49.47281573004086,10.93162950814507,5.736172432297031
10,-43.20444879584574,-46.09772072783397,-47.0363561162539,-47.637416386769004,-54.16458298478331,-46.61448793445073,10.98346872112441,5.418791751697015
11,-39.7241293981287,-42.962053145381375,-43.68520482397808,-44.105764658936565,-52.366138933472655,-43.3559189227605,11.045869573284312,5.0769998971413015
12,-37.028455982549474,-39.496766690253516,-40.269460038983645,-40.72650237814338,-51.929219177490374,-39.85359377293116,11.043677713626916,4.80721336961764
13,-33.72854609896047,-36.91812123340263,-37.657135545117356,-37.78986923581688,-46.56339819474223,-37.18584153600111,11.043701750707505,4.477224784966798
14,-32.13086053526622,-33.605357811254805,-34.23224969418114,-34.7361563666958,-38.47259269046502,-33.82740148891672,9.843900529297171,4.19747610645634
15,-30.06594907373966,-31.888542753882376,-32.746118006677854,-33.18131807916181,-41.67119201240606,-32.25623677689965,8.744670830349962,3.8810619904089623
16,-28.12088779887747,-29.877277516048604,-30.455414363881573,-30.834636497484126,-38.59284753759451,-30.153204902436574,8.744750164951357,3.6865637963828823
17,-25.733480096914963,-28.028364997198082,-28.630281063957717,-29.106606916996213,-37.5425864397276,-28.26411728531742,7.978368736099721,3.371184883301469
18,-24.355319390488326,-25.64367574224671,-26.284849842663768,-26.527272365721405,-33.348330052541996,-25.91892702449148,7.074892263980226,3.143021165446855
19,-23.01854937753791,-24.29925479792155,-24.855574583443683,-25.220200605630723,-28.89617138287838,-24.493435052470936,6.763477892996322,2.9782027270534233
20,-21.82484387478447,-22.951146380284662,-23.479291904072827,-23.68358164141541,-31.67435596665719,-23.160489893991564,6.78258499173853,2.8607428866523
21,-20.595623123940406,-21.762062294234482,-22.226610274636172,-22.503910842078547,-27.081135720834652,-21.8830246447922,6.757129889938874,2.735275301387928
22,-18.977541991041225,-20.497620136764773,-20.92918846813094,-21.11849671263357,-24.808063840888842,-20.676304969581448,6.354714668552809,2.5332256659594035
23,-17.3577212518922,-18.972842590211567,-19.443896781893983,-19.706565420672447,-25.980815832841607,-19.16856460994118,6.351948993170149,2.370967024506235
24,-16.660769885460315,-17.30550583437437,-17.852668096014707,-18.13400035484424,-22.52267973965016,-17.550631216864232,6.3742016766499185,2.3034971562110234
25,-15.507612290956617,-16.618808259317213,-17.07390020655904,-17.295279617663432,-23.53723857045035,-16.74737630208716,5.780380493922541,2.1287992784879157
26,-14.522027819189905,-15.476537155422442,-15.93799217543376,-16.24691862531232,-18.7500490101995,-15.680883493200119,5.6923930443594175,2.021442086354932
27,-13.471668007028255,-14.442149819399482,-14.769078293879256,-14.982843420018888,-16.78827679919206,-14.607056566703852,5.471496000607546,1.8943164007635802
28,-12.551797271715085,-13.422590273009302,-13.780241141458951,-14.015756198342924,-16.72671350256571,-13.519461437708646,5.541543804093585,1.8093341075808669
29,-11.802368594008364,-12.507139931969775,-12.77098694947506,-12.898866065855032,-14.964321244562743,-12.605479758539294,5.446074352382126,1.7248442946390492
30,-11.02737300609234,-11.746228336138106,-11.982919791146992,-12.12169719825055,-13.972001498215281,-11.849733997469102,5.500041588367286,1.6527414594459626
31,-10.426842359574938,-10.935679845334844,-11.325229587864657,-11.5520110362885,-13.72157513245677,-11.096851045318566,4.677259965905302,1.510410232548024
32,-9.90236047180974,-10.371921507836767,-10.783868046885555,-10.838812186301894,-18.40839452744109,-10.504338252523922,4.654336126686717,1.4556696598496457
33,-9.130066001289997,-9.901488116067675,-10.203500685795351,-10.390954766269079,-11.91836683527034,-10.040907246590605,4.666176991909412,1.3796242993199408
34,-8.66511540728019,-9.081764923060158,-9.343225504303316,-9.427358038581449,-13.210557258682858,-9.174576784527861,4.427925519458106,1.3093040926738295
35,-7.812983905784339,-8.596036315429272,-8.897709481515236,-9.112659494668208,-12.915447349499033,-8.695036270686828,4.542152627154536,1.2355136532938875
36,-7.395706689110849,-7.772060012484701,-8.090889670380347,-8.211394823374683,-15.364337964064976,-7.872673261541312,4.321237862102727,1.1716944551213575
37,-7.006531879200627,-7.352796171536777,-7.629000260941119,-7.739150623730349,-12.773545958149493,-7.474357605588283,4.227942052115369,1.1234473931315996
38,-6.476790849783758,-6.983832606462779,-7.19266560469607,-7.418430004970308,-9.148687214641665,-7.060047360280718,4.225046917528256,1.0701837767312015
39,-6.097317448232405,-6.4384873815632835,-6.667205871833868,-6.8073908521693385,-8.528389138163089,-6.534712244270569,4.227935402695777,1.0325252850928182
40,-5.695137339111237,-6.077390960065517,-6.2772156156833,-6.418275590943172,-7.794121399592299,-6.181039296980819,4.2248177933948226,0.9919955132506059
41,-5.325840014381826,-5.671058777174927,-5.939260054208057,-6.070071616189338,-8.510171839856454,-5.76650181665329,4.044892476438116,0.9370732490819941
42,-5.023287461695169,-5.291873197113938,-5.580242960753698,-5.701865683762641,-7.751180961615608,-5.416802314399778,4.045123610978864,0.9068411072674033
43,-4.662469961817427,-5.007884272160263,-5.327501282297573,-5.52230726185976,-10.366528588155372,-5.113209353651685,3.9005777926716,0.8563047754489026
44,-4.3653917415747205,-4.654407116296244,-4.937965017563519,-5.0659746694262875,-7.342131517874042,-4.778044565042983,3.8974535339510656,0.8262845275525785
45,-3.9546837185130292,-4.324685467614921,-4.546879772925761,-4.6724019254091225,-6.018633682766821,-4.422811589234607,3.8174699518552546,0.7772153670368284
46,-3.7574835113475276,-3.967120407804406,-4.22732582967141,-4.327059594535855,-6.3036569913161005,-4.070166705271905,4.049373865605096,0.7806857376952624
47,-3.4701430984141903,-3.7602898067690766,-3.9877231721674216,-4.06891770517075,-7.550540675958346,-3.861420441571379,3.9442030125741145,0.7414346110988305
48,-3.2342818166795047,-3.4672499742344027,-3.700011048340831,-3.831808234925038,-5.129373271353835,-3.542170914749384,3.9506824495563393,0.7184964266235844
49,-2.8466592353272167,-3.2282710831987655,-3.4989855008736224,-3.6368478775431337,-6.4629335674823105,-3.3150922062299375,3.7993402191265884,0.6645999454453805
50,-2.6480398810021453,-2.8464347502060368,-3.071189546250795,-3.161102439465396,-4.58999339577828,-2.9399985759794127,3.799340219126591,0.6447380100128737
51,-2.3999757966706716,-2.646454987809677,-2.876576325385547,-3.057182035190943,-3.8281658030287256,-2.768437539255219,3.800454167122503,0.6200429963793175
52,-2.143921409230738,-2.3981568581881336,-2.5763971308110527,-2.7186636569899263,-3.675017671010739,-2.4737253092645464,3.8266727645729643,0.5970594173803703
53,-1.9994733539073426,-2.148369253711965,-2.4034527747874392,-2.5041309041297684,-3.7580330778421804,-2.2426896900449735,3.823555155272003,0.5823028509179345
54,-1.8325297214693999,-1.9977317295207375,-2.247251579276896,-2.386921174375035,-3.542802061975676,-2.139850601423535,3.8821915308500623,0.5714721252319462
55,-1.643087525314948,-1.8592888013545426,-2.062365680834015,-2.1372575534109925,-3.0290012615403654,-1.9353109146553118,3.879073921549113,0.5522161446864061
56,-1.3812271199404562,-1.6430875253149515,-1.8814631231508756,-2.012528354098894,-3.8135746644248805,-1.7205300484488122,3.8027130990397304,0.5183940218980186
57,-1.1376770713189788,-1.3886147351694005,-1.602004230935873,-1.7103918995442333,-2.9887427403296885,-1.4906130967370355,3.888123815083326,0.5025800886402305
58,-0.9796222636224696,-1.1404099210242071,-1.3581759486587788,-1.474408077662491,-2.6259377836265787,-1.2104333602932609,3.7425029568531007,0.47221252204755704
59,-0.8130047813987926,-0.9784656333585415,-1.194686723193813,-1.3193404426289193,-2.4218213867996523,-1.0978192315617767,3.829556310987519,0.4642561092386312
60,-0.5817390218912668,-0.8222736720387993,-1.0071550982427464,-1.1120417566910183,-2.1576934925895994,-0.91558809508719,3.82955631098752,0.4411295332878787
61,-0.4788872455194815,-0.5817109494011303,-0.7815808988910937,-0.9301529708132374,-1.8244286257977986,-0.660701763351188,3.834636084418709,0.43135233299381903
62,-0.20448993838687102,-0.480337297481086,-0.6649644117400602,-0.7406547116068696,-2.153836128010645,-0.5593903554362305,4.303975755846125,0.4508465694232996
63,-0.0726216619968092,-0.20729423824263105,-0.381647592058441,-0.5279638815786001,-1.2672781289374022,-0.27364333702687604,4.309986489326849,0.4382608151323658
64,0.05312896826507707,-0.08047477235031142,-0.28081477599697646,-0.3687166094211234,-1.6255792372503102,-0.1581402945642174,4.3039757558461265,0.4250846787581049
65,0.20144103036505534,0.04518878969025497,-0.15759613669355904,-0.22738208238158553,-1.6561024393230834,-0.03490788886976137,4.588894076719024,0.43874530463539685
66,0.2932153531431254,0.17576514502752172,-0.042892243609636595,-0.11321885103456708,-1.5733479828914039,0.09621038553254069,4.5857764674180785,0.4292561114274953
67,0.4533286963117744,0.2946666388843058,0.11264590012717178,0.01994066213463963,-1.1689656694041055,0.21979341230860738,4.592039758510131,0.41387110621983564
68,0.6130294852468507,0.44393250499322345,0.2321620413026108,0.13420635321271224,-0.9690350620474977,0.3529114212509534,5.27177752108406,0.4658748035837209
69,0.7050588882175743,0.5878711141367097,0.3811073091459022,0.2991692567743849,-1.1173331691413013,0.46942780589645894,5.450509741912264,0.47454508536946904
70,0.8800134061303035,0.6786002903564592,0.4079819404766146,0.1858774424713996,-1.026721230428448,0.5813619667877443,5.514298531196738,0.46342851250664346
71,1.0128389204524613,0.8456911861077021,0.5465384247300407,0.36582172916179356,-1.9331338333789914,0.7159863304606517,5.516502806246501,0.4503663885794039
72,1.2291958362132345,1.018187390552331,0.8135760925107557,0.717494856771709,-1.0164247819747194,0.9084480304445823,5.542557539819661,0.4313361703606427
73,1.390414665126393,1.2029705182075103,0.9108601082108421,0.7803171090288945,-2.76427333364908,1.081722905024078,5.498902509795538,0.41084878446691453
74,1.5321382521502933,1.3604486733579346,1.1484263701835948,1.0237699679736583,-0.1325152113347281,1.2523655629408803,5.5113355856609925,0.3979197333510699
75,1.6300923235511826,1.494226241791937,1.2046078804676377,1.1327128088810143,-3.7253337382597254,1.3863311322411755,5.532873800698452,0.3902781477147269
76,1.9823678236651103,1.5905205287551727,1.328315541787111,1.1755405500852198,-0.9825396470676857,1.5068661944741946,6.27007506506487,0.428770724139976
77,2.1650633982122924,1.9734027618417755,1.6712954297249543,1.5344657158641875,-1.957112840356717,1.836601364199931,6.2704836731354066,0.4105420274923114
78,2.2149759217794918,2.1458578996627073,1.9125784737019722,1.8135310521357493,0.07658561852499002,2.0512546436293557,6.279923191616297,0.4064947269836805
79,2.306358152954537,2.1785208348232885,1.921760217481722,1.7407148216509638,-0.9829552007217206,2.0660867637142943,6.2799676625690655,0.39736095096145285
80,2.462821883874001,2.274817588359208,1.9526395363823046,1.866608966819773,-0.6329729410136009,2.1155871658181304,6.292266751799645,0.38294448679256443
81,2.7464990607407325,2.429950377842256,2.146086045409806,1.9766699836395185,-0.46354701602902804,2.3200981976158466,7.550956626972941,0.48044575662322087
