generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-113.12907464330543,-246.4256418884128,-347.39087547741,-448.7124498146828,-781.074068721505,-315.14898771963976,16.403078341608747,12.953215298491418
1,-100.31898937307444,-112.51362325420119,-114.18123382892375,-115.15297850325143,-143.87429576546418,-113.12745681170426,16.605317206622058,11.69243065796965
2,-90.78678891917966,-99.69047638674003,-101.52879908925415,-102.88662909973573,-121.34339553093346,-100.35726029608423,16.62891088919566,10.74156998083753
3,-83.48403537476466,-90.40768901418822,-92.46139415900747,-92.74629509471922,-129.67671871993164,-91.06570228014436,15.255239280376463,9.873927465514111
4,-70.562975599912,-83.0428709734607,-84.34637970621041,-86.05373482235014,-94.33428451962436,-83.64457133460377,15.260364667049444,8.582334026696143
5,-62.208897077087,-70.04493790852973,-71.56144072848282,-71.84712210272846,-88.40575378214444,-70.72973799841851,13.656212713528516,7.5865109790615515
6,-58.13623868283469,-61.854761915602275,-62.92103174701892,-63.72143510034962,-76.4386472708499,-62.29075066477439,13.672958218491857,7.180919690132654
7,-52.476739446487336,-57.937863921581226,-58.66742799404828,-59.27828720506279,-68.27243189357107,-58.384239509537714,13.938011817732066,6.64147512642194
8,-48.48530087105591,-52.13158403721937,-53.515958267375176,-53.925174836171465,-74.23337115256403,-52.59358694618729,12.814101778403444,6.129940264945935
9,-44.89088505149951,-48.21059702735293,-49.46684314016772,-49.84760707472978,-70.49174127459034,-48.66116516299033,12.810835067792405,5.7701720119291915
10,-41.58604747135881,-44.686542974941105,-45.85059291774401,-46.814961047035965,-54.804673167875386,-45.10946322585633,12.810980664445056,5.439702813580387
11,-38.192204991179445,-41.17916202707644,-41.758218448611494,-42.23038517278486,-51.514542622350824,-41.62880370192515,12.807715448084162,5.099992043926361
12,-36.29705842523458,-38.00533741206699,-38.95270509028754,-39.49595781981272,-47.08821489937214,-38.451449851946435,12.804340485211599,4.910139891044618
13,-33.4793637305738,-36.0853742241417,-37.08619012086923,-37.654176827240036,-44.74849008761768,-36.44712761490253,11.821716124511626,4.530107985508542
14,-30.050188221664193,-33.3106918390092,-33.96186693990535,-34.39306234005511,-40.858310840183606,-33.584008499350304,11.99881985308587,4.204900807475006
15,-28.03646762661098,-29.953765142816245,-30.775086247408616,-31.4814298554115,-40.72014801451918,-30.108831626642296,11.20168469384624,3.923815232045722
16,-25.554889156596104,-28.0041188160544,-28.82115357354597,-29.26962589397272,-35.77830522460626,-28.34719699146746,11.195355762784379,3.6750244919380486
17,-23.305482751150105,-25.503129440749984,-26.318410033652064,-27.08082073041307,-34.478964606889434,-25.771850885878756,11.207912849363208,3.4513395600513315
18,-21.630342142217764,-23.21887278161128,-23.910998510605864,-24.181095926254095,-31.405130167023017,-23.4027762452618,11.201589947067099,3.2831932089284863
19,-19.63430961175017,-21.459938428093217,-22.51201549689184,-22.67191136755532,-45.01683906753242,-21.770622034576146,11.280070150267454,3.0914379762017625
20,-18.116120120570297,-19.54803958982954,-20.150010011922866,-20.411450024182436,-26.11718126738868,-19.754065326415052,10.374964147819249,2.8491084268389546
21,-16.328689946432874,-17.995179603626873,-18.65097342374318,-18.93143024725427,-24.807291721400702,-18.23801873483701,10.371988208382314,2.6700678154815187
22,-14.879135503717063,-16.262582659265746,-16.908563516971288,-17.004056358143764,-34.41162238546727,-16.46531788629487,10.362490294657327,2.524162579837439
23,-13.554177367550787,-14.814131100678626,-15.322977169496026,-15.695265240243367,-20.140036907461653,-15.005933316570465,10.374639887779873,2.392881725533066
24,-12.876005860832183,-13.554523594866584,-14.354968530139836,-14.592520004554963,-30.974755387189497,-13.83553031273882,9.810417020131887,2.268642288096407
25,-11.736442058639028,-12.834094823741664,-13.218556796315358,-13.582419610195826,-16.942232227538874,-13.000990977912704,8.89095466183381,2.0627396720472837
26,-10.656991125664788,-11.728258598870882,-12.194203998083728,-12.311435165199985,-19.451511788647096,-11.910538612486727,7.599700531785486,1.8256691657450275
27,-9.880190734564918,-10.650745918643818,-11.071212636088376,-11.269127280371412,-14.801449642911704,-10.810497325902688,6.958848123910959,1.6839038858475877
28,-8.756588830308036,-9.867716580906833,-10.388372317391177,-10.814826893671782,-14.17307104146025,-10.079512865264583,6.970189250157005,1.5726778080465043
29,-7.803052266495229,-8.747937565882324,-9.094121036676514,-9.30522237087829,-12.581861470039893,-8.895559527705164,6.770678991406081,1.457373125790131
30,-7.1602813170745545,-7.796757680906376,-8.038006160837545,-8.214418925988255,-10.805043203844752,-7.861235518988375,6.518473139184955,1.367875445625951
31,-6.348614625488472,-7.124240934598821,-7.502049016732618,-7.722089896851129,-9.890866757530347,-7.342877866609834,6.51853281053232,1.2867147436020792
32,-5.865803370945995,-6.338961147108762,-6.5876456013545255,-6.713406210035188,-8.601112780526506,-6.488116669412555,6.5215927588932505,1.2387396129839245
33,-5.203390828402248,-5.851244075962214,-6.191092544186047,-6.4012197956887995,-8.210964414425133,-6.06325563491635,6.433834791078742,1.163722561948099
34,-4.724811946732867,-5.195179708408775,-5.5593732617403475,-5.87616325416008,-7.997121897337598,-5.336044836623934,5.737276908557449,1.0462088855290317
35,-4.238270865956209,-4.708573538396889,-5.033433036330487,-5.22321257998333,-7.506733240338284,-4.836912911036715,5.514446946144131,0.9752717812100339
36,-3.7259527816510385,-4.238250085620565,-4.519709532363239,-4.584619582350076,-6.4629982842472025,-4.347430496944859,6.140185221668958,0.9866138003319995
37,-3.1072149826455053,-3.70740929951175,-4.026840617803847,-4.10913701788052,-7.0057141833708725,-3.8147487492414927,6.036714183805607,0.9143929166451112
38,-2.6883753757155677,-3.1118940370338004,-3.40642181658175,-3.574046809089541,-5.090618211203049,-3.256638458698159,5.8205125001618345,0.8508887875877402
39,-2.4088296048379982,-2.688354595379934,-3.0073164041386775,-3.009198681621106,-7.263051509825855,-2.786546784111977,5.7827491130846775,0.8191578717922676
