generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-158.3142784294218,-244.30908271011518,-334.07608164404775,-403.09869357048746,-838.945115706794,-308.040907765349,16.484797755130685,17.479907618455247
1,-143.95552090597954,-156.7783729373013,-158.89233958566962,-160.18734321082763,-194.9152899204138,-158.33005062243592,15.502097336785795,15.945761824276534
2,-120.34181792164942,-143.08603367821502,-144.06577201156807,-145.58086884896684,-174.28511207161705,-143.9805807925452,15.46846733406168,13.58102852557111
3,-104.72219772439993,-119.85813767669089,-120.58595765850012,-121.90796197419806,-134.95896385919835,-120.41214382683691,15.6113011469683,12.033349887136824
4,-89.79717212104977,-103.70587825056052,-105.41299057756004,-107.30160389778516,-121.33424810066973,-104.85556588263417,15.652718666152373,10.544989078720214
5,-79.75281676220956,-89.1965212542181,-90.37819705284974,-90.84093017809963,-105.62199638062374,-89.81951505724703,13.789020956860412,9.354183771906998
6,-72.0648062651374,-79.27700969573021,-80.91882809722068,-80.9994273986513,-136.06394706035243,-79.83026590938093,11.537515754297223,8.360232201943463
7,-63.999540423261095,-71.41596109779103,-72.54818852304186,-72.9443024893196,-89.59166954215186,-72.1398613818962,10.833676911828743,7.483321733508984
8,-57.48675557567854,-63.41849313512791,-64.54504525873197,-65.00257863766605,-75.31493580968579,-64.02657072166477,10.408936630398603,6.7895692206077145
9,-52.11867347815169,-56.96752310922522,-57.95924514712624,-58.6241737490784,-74.75672060248641,-57.60185557291028,10.321792343070282,6.2440465821221975
10,-48.6321289514338,-51.75280864599453,-52.89276197815543,-53.256385182316144,-67.98131654673763,-52.12963978610169,10.349579120460039,5.898170807189383
11,-45.50935484415722,-48.4596853595879,-49.36511304812497,-49.77936799140819,-60.0737048995909,-48.806158027089616,9.707792666269688,5.521714751042691
12,-41.79974781577871,-45.25761962758749,-46.02465648254183,-46.33934282048616,-54.2931662145866,-45.57944134768691,9.737468454112294,5.153721626989101
13,-38.41915142572442,-41.694302937421625,-42.18146100733,-42.65043629538577,-50.272770096801544,-41.876657246629335,9.731508827638871,4.815066025336329
14,-35.49189883581791,-38.16890563973792,-39.04668957298982,-39.38098079367242,-49.07974748927916,-38.565421248007176,9.688516465499488,4.5180415301317405
15,-32.30341860982358,-35.30041652829761,-36.036023953567955,-36.803462831267055,-40.83922736579159,-35.581648378677755,9.836824643421089,4.214024325324467
16,-29.6761968770279,-32.02599341081992,-32.75262237399489,-33.451964854007755,-37.89080806580809,-32.33793180623988,9.890110066775266,3.956630694380316
17,-27.959998397194838,-29.507893336516368,-30.432261728022848,-30.729659626779217,-42.767933093833136,-29.869600727279227,9.273472045928472,3.7233470443123307
18,-26.622105573993885,-27.89297771567835,-28.441572229648745,-28.779694270524914,-35.41821051089837,-28.024078720738952,8.723571397562964,3.5345676971556848
19,-24.536143954538517,-26.486648790804878,-27.250167325545814,-27.655978898096947,-37.529558935849934,-26.759578836507302,8.071018992626797,3.260716294716531
20,-23.14556453283018,-24.409408470799345,-25.1396751446373,-25.617439976555143,-33.04924448872918,-24.647367109933036,8.073966904321843,3.121953143715202
21,-20.87423968200134,-23.09712340299044,-23.59422354325791,-24.00578668219508,-27.868238473688763,-23.275781400059373,8.061683076599863,2.89359227586012
22,-19.10789763231032,-20.779091538032183,-21.311371585530946,-21.51929487523815,-29.62931079539754,-20.951406671176244,8.049442586871903,2.715734021918222
