generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-123.19438371088052,-255.08081266383908,-345.7411433113299,-428.01380543155216,-883.8471584620985,-321.3013951422678,18.476067361746853,14.167045107262737
1,-104.43273407506277,-121.9098389256706,-123.51572876154167,-124.45714647305344,-142.76020270274492,-123.11974325151238,17.2898498971976,12.172258397226036
2,-93.45491980197765,-103.90601942817062,-105.1345285732746,-105.91030235840748,-137.90609583147713,-104.48451921573678,15.084344070704816,10.853926387268247
3,-82.97947899580346,-92.99484732644422,-94.09138161481485,-94.79506310745546,-116.09510752312134,-93.5536019267395,13.763451807462529,9.6742930803266
4,-74.53900009678509,-82.19639314953493,-83.39085126541958,-83.87512655256329,-100.83835046159629,-82.99152169072129,14.004714108385961,8.854371420517104
5,-66.76511107055232,-74.04865177270061,-74.91089645573763,-75.44814676839052,-87.12208237363909,-74.64326851843717,11.862914256452978,7.862802532700531
6,-61.49910285514845,-66.42995382016267,-67.52051430455502,-68.32223424317215,-77.76304252655407,-66.86350755409696,11.856413858879508,7.335551671402795
7,-55.07039679632578,-60.81309490371788,-61.52597875005495,-62.15966760179004,-71.711393227996,-61.48353670696469,10.309413507002487,6.537981030332826
8,-47.76597169450887,-54.52748190589362,-55.28279226429336,-56.03839548739372,-63.41444390293787,-55.08910695020555,9.587302072726395,5.735327376723527
9,-43.000070718538886,-47.51496185184393,-48.413375000777336,-49.05017998820939,-56.4029173730212,-47.97094606393665,9.621045865808618,5.26211165843475
10,-39.93150525555974,-42.80838194983437,-43.451273233072286,-43.95395626238784,-53.895229507009844,-43.15913936677452,8.743718545702137,4.8675223801261875
11,-37.26002330862649,-39.86923705326605,-40.74341612763679,-41.04915447764082,-64.04408949683925,-40.132016185702675,8.779686452296655,4.603970976092314
12,-33.21413322678174,-37.04320480611184,-37.598674329109755,-37.852805297988844,-43.16152685283713,-37.290056817656534,7.752137384104812,4.096627061088656
13,-28.90886199290071,-33.0410944926604,-33.58407806243106,-33.90253661590455,-38.78114207446471,-33.281156589046134,7.5115627048225,3.642042469772321
14,-27.08447858687323,-28.6952222226041,-29.309405250088187,-29.47327259757694,-34.61342567179967,-28.934626122377406,7.046062631432365,3.4130541218305592
15,-24.85703999990304,-27.053700114603064,-27.836007555729996,-27.874971575226894,-45.1161191649647,-27.30482551701129,5.9811997578280405,3.0838239757731083
16,-23.758094660993113,-24.749465752529204,-25.44225853644995,-25.58470078457129,-33.315055389946615,-24.9232643392053,5.755694305775598,2.951378896676871
17,-21.157413920727308,-23.721651866063265,-24.28272066368222,-24.52655860486077,-28.1881402263136,-23.889648506366328,5.762410552892647,2.6919824473619953
18,-19.785876004277824,-21.04960736731239,-21.306638114596375,-21.45310264659677,-24.194615603821486,-21.203820580547635,5.7824348886264065,2.556831089290423
19,-18.641446289309325,-19.691284309753062,-20.193879948265923,-20.479638082112828,-23.936350142760617,-19.924839231139465,5.782434888626409,2.4423881177935733
20,-16.55546949992327,-18.568789245172994,-18.994963999812917,-19.313758587831444,-21.869318798892692,-18.743303036069555,5.7822986681140325,2.23377681680373
