generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-112.3924950371707,-230.3622316559842,-338.2712406707935,-405.65889654781273,-1242.9209422709164,-321.2123842227818,19.43813627851103,13.183063131568172
1,-99.14899479333502,-111.56634406086663,-113.09379583616004,-114.32585881475292,-136.4330071108684,-112.41779316542568,16.834075290504607,11.598307008383962
2,-88.93747990372833,-98.49678114267132,-100.05363945426694,-100.49066149247092,-122.20448848021582,-99.2200350312369,16.957473786118033,10.589495368984636
3,-83.05416098772162,-88.48790311691495,-89.75811686030877,-90.61473285659798,-103.97708317036958,-88.95193577606258,17.00005876174182,10.005421974946342
4,-73.17289276998805,-82.05029502356567,-83.36973796915218,-84.25977759561638,-100.7652918428221,-83.09148990576017,16.242907263971656,8.941580003395972
5,-64.96693114105283,-72.14307112664008,-73.38972248401761,-73.75442924445335,-83.79383647217283,-73.18257518944719,16.449391803649558,8.141632294470238
6,-59.70499370214687,-64.81190729128504,-65.76252859570415,-66.63970489646029,-74.19478538487655,-65.13832857092223,14.626475342145715,7.433146904429259
7,-55.03758639331234,-59.274942872291284,-60.079022607741265,-60.26175271540585,-71.03591276665576,-59.71410073008879,14.617245816068857,6.96548322093812
8,-49.371069846562065,-54.05524258661569,-55.279528498012525,-55.79352414348684,-63.78173511742955,-55.040466571178904,14.657744874785605,6.4028814721347675
9,-45.30381948740938,-49.224184789713874,-50.179007735275555,-50.46949158559056,-68.09361653940749,-49.45257700103046,13.652311748054336,5.895613123546371
10,-41.46506592770369,-44.73944420701042,-45.73317066006628,-46.403470966790934,-52.01941602541647,-45.3435240440235,12.273690891069897,5.373875681877359
11,-38.7982490756239,-41.04476395029041,-41.97465106203713,-42.437067453836605,-49.58242452389156,-41.55015426427386,12.31941642692729,5.111766550255119
12,-34.91376035078083,-38.12643060062754,-39.19814885236792,-39.58626363917533,-49.63374066177916,-38.80099693789971,12.316671196238891,4.723043154701972
13,-32.8525934068596,-34.61810058891499,-35.38923918665741,-35.73890425901025,-41.09323032324689,-34.97005440860575,12.339327184057323,4.519192059091692
14,-30.651006175134214,-32.67961685168916,-33.299576470181464,-33.49466576688507,-40.308054380717884,-32.94565286665524,11.6915459603099,4.234255213544412
15,-28.39021005864943,-30.36452881502224,-31.130760368061893,-31.498641332597586,-37.83171198572954,-30.725134138605373,11.284680289487143,3.967489034813657
16,-26.840122851580226,-28.274339295858354,-28.73168782729614,-29.095567989734757,-34.37762378725719,-28.406493943091327,11.269562200607517,3.8109685052187743
17,-23.785798415639555,-26.60383881448117,-27.180153218965252,-27.608404038670173,-32.782092338508605,-26.88059523659766,10.926766400967715,3.4712564816607268
18,-22.300915843261834,-23.711168367006344,-24.24527158396295,-24.476330443787873,-34.349703933821345,-23.89881442454015,10.128543197378468,3.2429459040640305
19,-20.842709611020723,-22.195321049055316,-22.661049341558133,-22.82362686616608,-28.07829929161018,-22.34868093398129,9.507458525984104,3.0350168137004827
20,-19.026832688348286,-20.82036165795361,-21.262590543095133,-21.464959613340007,-28.23080513661011,-20.94818606894504,9.522454778783581,2.8549287467131865
21,-17.65180263902618,-18.96991397498211,-19.469965431082123,-19.72361785364922,-22.93208267942524,-19.13987910857309,9.28124260367925,2.693304524270543
22,-16.079928415898678,-17.44197635574259,-18.106789677459606,-18.361006009448005,-22.255882202038922,-17.742435562365934,9.235731333865226,2.5315659749763904
23,-14.984444740501587,-15.960940924634922,-16.558974791299345,-16.79645008279295,-25.07211867182621,-16.14084337045995,9.128833112072453,2.411327785257404
24,-13.537818774768954,-14.896051290279791,-15.381373919580156,-15.844140133893424,-18.63764221552782,-15.086016065309666,9.133961393621938,2.267178016839089
25,-12.420306976603595,-13.42831888809169,-13.967946606931326,-14.216825911954153,-24.390239217023247,-13.601857626259015,8.61619325238021,2.1036500228983805
26,-11.252793551475675,-12.38342502713415,-12.976137812661062,-13.069237041656391,-24.699510661212884,-12.500661914365747,8.623248818958606,1.987604237043428
27,-9.793318517790334,-11.175180250772177,-11.685584151393856,-11.94408767231411,-18.115525481515586,-11.343963195720185,8.63267065552718,1.8425989173317514
28,-9.164511145486664,-9.75972939258832,-10.134108439322384,-10.217469678650772,-12.61197961531293,-9.853740172177805,7.228178473875212,1.6392689619361875
