generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-133.74297558648146,-260.6451295295447,-337.7750057450299,-405.1935756177642,-620.7246120237638,-326.6814665550247,16.368921354686908,15.011189694116837
1,-119.93997675227229,-132.87709857243817,-134.86901918554872,-137.07064572324862,-160.6063549119426,-133.83201670525858,16.73767333911599,13.667765009138828
2,-109.98871653227232,-119.09180380251257,-120.45388439595308,-121.08005498271552,-136.70115328382556,-119.95179082914362,16.73768367605077,12.67264002083231
3,-96.19198732973155,-109.25338666525323,-110.93904834472237,-112.1855370680386,-131.4139778831313,-110.1976505193062,16.784672021817343,11.297665935154889
4,-88.95623613865055,-95.62186995757588,-96.87420152853666,-97.66202959884178,-109.01135391701305,-96.32047739965577,16.772306865934688,10.572854300458523
5,-81.20913549377053,-88.17270917790381,-89.64016385327353,-90.63201791455602,-103.88564662592009,-88.95524973569289,16.811716788111223,9.802085228188176
6,-70.82572206965835,-80.35740592410158,-81.91792939053867,-82.74094550903183,-97.46277577666523,-81.29687334704654,14.76362362353142,8.558934569318977
7,-64.15321629798053,-70.12221546598097,-71.6049709616386,-72.31584505060023,-81.95550104037059,-70.99648870653986,13.82231656577934,7.7975532863759875
8,-57.02443417611316,-63.74325382501519,-64.7953425028142,-65.35143041351722,-91.40810892688332,-64.1471262993189,13.872620147664904,7.089705432377807
9,-51.74064467206146,-56.234199583057915,-57.44173260461407,-58.27610339530095,-66.86658893011194,-57.12664072853734,13.94987615344757,6.569052082550902
10,-48.264635816972465,-51.453904324485826,-52.71029585810672,-53.71645563575302,-75.65898288962912,-51.8300755046388,13.453379001061656,6.171801481803412
11,-44.401231134074855,-47.97410558057667,-48.685420957773644,-48.955491054461845,-56.72905503853329,-48.288192554750495,12.231131749182623,5.663236288325748
12,-42.06284282717456,-44.255688830686665,-45.095176784390844,-45.537754974346186,-54.132054874675205,-44.4363365729199,12.240731250199062,5.430357407737363
13,-39.37336885642989,-41.8024684285394,-42.65725018476499,-43.389603013662565,-49.017486471005085,-42.25804835243549,10.422208603136445,4.979557745956634
14,-36.69891623787301,-39.26365852210915,-39.714423654577395,-40.19337903910659,-45.34195574704937,-39.48045360678137,10.43032447823049,4.71292407161035
15,-34.28839427020877,-36.56390403766206,-37.36682907305667,-37.68970752785933,-55.2863305148376,-36.858811624013455,9.165160891813445,4.345355516202221
16,-31.959540548098154,-34.18069699037605,-35.018127622468626,-35.20570648644936,-42.01834107854856,-34.41965180794687,9.049488326962399,4.100902887506055
17,-29.94222562838406,-31.748020664606617,-32.48213314064693,-32.9954372972476,-36.63680880755245,-32.153665693028536,9.047054035921544,3.8989279664305605
18,-28.20793163080269,-29.772826841065715,-30.510779609401048,-31.018540615492867,-35.44047885815063,-30.03610745654062,8.340449335961523,3.6548380966764213
19,-25.941743343272897,-28.02345085973318,-28.7458906692221,-29.071621939105743,-37.39228373238003,-28.28830013266277,8.445908127771455,3.4387651471044354
20,-24.31423725791481,-25.83479620392849,-26.3134021619779,-26.657790661721613,-31.876696367614727,-26.037001630072606,8.455200117851907,3.2769437375766723
21,-23.352150450525798,-24.299009981731103,-24.805643265354906,-25.106915268030242,-28.6998427815485,-24.492466546169638,8.442785605486227,3.179493605601203
22,-21.337191392779644,-23.272297965966914,-23.826051986633548,-24.212344486544243,-28.07198833254656,-23.514173182765127,8.342513747707136,2.967970514048678
23,-19.98902097855477,-21.269681539834895,-21.923624413916492,-22.26280224844375,-27.57796956256684,-21.525525459663804,8.345736435370439,2.8334757413925207
24,-19.00043681143837,-19.86853894068038,-20.356923048964383,-20.59374972499458,-25.046455172678428,-20.07674553792636,7.7473946351022525,2.674783144654062
25,-17.843242608877155,-18.971137835243386,-19.5342701962631,-19.73639324622519,-23.511757931896934,-19.237476060700644,7.747278544469177,2.5590521153346333
26,-16.738039817837105,-17.77519955128909,-18.349952612617237,-18.64780016575816,-22.447821402784577,-17.944146853450988,7.748237074064933,2.4486276891902037
27,-15.401578064811261,-16.72895220142447,-17.215675717858414,-17.551167579338465,-20.89896213285883,-17.030716367546006,7.762572447086746,2.316415051189801
28,-14.026443243463609,-15.359702959759183,-15.824135451859904,-16.22222980822419,-19.213649180868654,-15.613943776097688,7.370536159948864,2.1396979403412475
29,-13.047219897556618,-13.963961719214087,-14.369415875917376,-14.707372106622351,-18.135237272462945,-14.14358158822139,7.376620247286263,2.042384014484288
30,-12.139401451328634,-13.01537615141801,-13.276434087282354,-13.49576588187323,-15.938016703600718,-13.152401016187934,7.025368115787594,1.9164769567116229
31,-11.624035088282302,-12.143319478053897,-12.637060005120162,-12.984632290188271,-15.475212956856573,-12.362274107092324,6.896812413518983,1.8520847501801285
32,-11.054858220643462,-11.60818525397752,-12.004655744786785,-12.257289734708678,-17.619777330139307,-11.744530982143921,6.899823335054302,1.7954681555697765
33,-9.903205152441505,-11.024524593410005,-11.376266148515443,-11.618034293139797,-14.456216810898187,-11.154749477900776,6.923079552510523,1.6826284704952026
34,-9.37619928494155,-9.900266746895182,-10.32915642860323,-10.56528616978801,-12.855764402117781,-10.075400721066664,6.925886100377988,1.6302085385319536
35,-8.683668580387518,-9.336960657692913,-9.713188693680774,-9.917925059935081,-13.715202923212066,-9.510402738137088,6.462434751052185,1.5146103331439702
36,-7.898835030988804,-8.663513521550488,-9.03796545996731,-9.25434933466339,-11.22338597994785,-8.849829194990642,6.11855239697262,1.4017387427961423
37,-7.280576035988958,-7.897712015014967,-8.192972370491423,-8.380897520007682,-10.136877576712171,-8.031503182855374,6.136084478684553,1.341666051467351
38,-6.75271549028617,-7.255035136263634,-7.647673094814086,-7.861261361307663,-10.654725580500038,-7.440313700826511,5.633609150798681,1.2386324641084852
39,-6.343693951355692,-6.752922766530936,-7.054229174907539,-7.137775481130409,-9.966332835622696,-6.874860765687329,5.630463469007602,1.1974157420363294
40,-5.925245730289887,-6.3430957706136795,-6.7377740453688135,-6.959893689486725,-8.880661268331204,-6.56306540890351,5.6387937528322345,1.1564039483122122
