generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-126.87086885682004,-240.81196445023426,-333.52636987160025,-389.6404998593246,-702.049293033705,-310.97836719859185,14.133230060028005,14.100409891684805
1,-115.62632956066315,-125.95744030014362,-127.48548711203104,-128.2472423265424,-165.95866740874143,-126.92740625441506,14.160909332009792,12.978723889267295
2,-98.97169824227096,-114.53533625104217,-115.75162189055908,-117.07165362426672,-132.97785007665635,-115.65071908876628,14.146470445430582,11.311816868770155
3,-90.85096496052171,-97.84240292713322,-99.92416020963896,-101.11432145814412,-122.97509201883045,-98.97987516363574,13.038693256010882,10.38896582165326
4,-84.38046216323649,-90.10935410769892,-91.60899265177746,-92.77587033373459,-106.92090867586963,-90.85709019827428,13.020150453952066,9.740061261718855
5,-75.51518923740628,-84.04391551672033,-85.13706784710628,-85.89590979266015,-100.09337177757074,-84.38042350365774,13.064655581177838,8.857984481858411
6,-70.60490167061172,-74.95202571005166,-76.3891655205987,-76.95819057794802,-96.43143245614192,-75.63048312833493,13.06797648590563,8.367287815651736
7,-65.31780857032119,-70.13680598133566,-71.79339054066872,-71.97781682032021,-95.82256474186137,-70.99662906737001,11.971353915781007,7.728916248610219
8,-60.97201889244195,-65.01206168966051,-66.09681447721196,-66.38111655115429,-83.67048864036936,-65.36178403426737,12.02686474394542,7.299888363638738
9,-55.93600843236182,-60.76642043535121,-61.81728115803507,-62.559702311495464,-76.38636293623765,-61.05077076490506,12.020536645461432,6.7956545077823245
10,-52.683456660861985,-55.35149728302916,-56.70571398203756,-57.18483407876825,-68.0915313617685,-55.959885974403136,11.837466616918354,6.4520923277780335
11,-48.737568313171785,-52.248493881164485,-53.387304628537855,-54.475826633037244,-70.94305838129924,-52.746018261281904,11.088572901609675,5.982614121478146
12,-43.07388155783149,-48.481311998125435,-49.214335868345934,-50.059073544469946,-60.22870124866671,-48.76811544312367,11.079091577126908,5.41529731349584
13,-40.03243986014828,-42.91796966585594,-43.7566739239571,-44.2770706721086,-55.298290178764624,-43.13761524548915,11.152985550711263,5.118542541085954
14,-36.7236973159279,-39.716777314895495,-40.63892793875643,-41.04422082401792,-54.433170679318614,-40.06193659762852,10.014231250114749,4.673792856604265
15,-33.709139158196166,-36.52442263188373,-37.166766937529076,-37.43193034631844,-44.475439076753666,-36.72998686815454,10.027599362726297,4.373673852092247
16,-30.623176419937128,-33.525866026318084,-34.04180373229516,-34.3901726998747,-38.86250718612409,-33.722453267749444,8.719029231939157,3.934220565187628
17,-28.299863245476512,-30.50002179618928,-31.26194548932874,-31.523055971770695,-38.174951611005184,-30.720543122253893,8.235616154426697,3.6535479399903212
18,-26.806216015459114,-28.101203941354484,-28.697790731134404,-28.8381595987385,-35.34375742419205,-28.31258400948478,7.918622411486134,3.472483842694525
19,-25.331847186925557,-26.709748980962004,-27.27432168711535,-27.563718761336702,-32.831421714241586,-26.909410898034178,7.912531249511696,3.324437843643725
