generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-124.0340220041923,-232.45915624243938,-320.9117444809192,-395.313538740984,-854.0192323914711,-305.05467602410874,15.427517187191812,13.94615391913841
1,-107.71365097067073,-123.17862345118226,-123.9920377439619,-125.00750609793472,-140.85097601412508,-124.0788838160158,12.700726912697853,12.041437788336859
2,-97.60733175563801,-107.28914340752787,-107.93205038619232,-108.8022436610567,-119.69588596454781,-107.736972692822,12.709854033736594,11.031718578937461
3,-87.16816386446237,-97.15446442076882,-97.82291907773987,-98.48309336783073,-111.44484053758204,-97.630219594886,10.910031310438674,9.807819517490104
4,-74.62592598411187,-86.50698071242746,-87.43051423270173,-88.20900949237361,-102.22077844582107,-87.20059257394647,9.386804804781436,8.40127307888933
5,-66.99556400990718,-74.00596863374003,-75.00629099166585,-75.61941114903429,-95.73054548911236,-74.63508786778524,9.387083742234367,7.638264775214155
6,-57.588777594190624,-66.45288304939632,-67.26767455218993,-68.20545608661517,-76.35741965920056,-67.10101561823674,9.387405730642802,6.6976183324833425
7,-52.252177649232074,-57.34471229572204,-58.2509456486395,-58.71481121238283,-66.35376894501393,-57.64200564327459,9.394935347318077,6.164711299655015
8,-47.575239022458234,-51.632263882598224,-52.52920109136892,-53.22318920720684,-61.303033359503736,-52.25474511723593,8.650782239688013,5.622602126214625
9,-42.1991535638971,-47.21714504314774,-48.01352759467965,-48.59460988852159,-56.11974085662797,-47.61184252968373,7.820384436883614,5.001953800078072
10,-39.91564955843902,-42.08842682376421,-42.74453217357305,-43.00275812390273,-46.782154938778895,-42.31585801967229,7.804918154449323,4.772056771288835
11,-37.427476289480865,-39.69402704633225,-40.372656795207526,-40.580059810151575,-49.17055087339776,-39.92701420552008,7.888765677320021,4.531624196680089
12,-34.95580909324572,-37.20869696462207,-37.73041779204378,-38.18620376161539,-41.499505361699335,-37.44326212389393,7.565156613321185,4.252096570656691
13,-33.02526960952899,-34.89998308734122,-35.634712483511315,-36.02653314432342,-41.8744378109269,-35.218560753808504,7.571421770080999,4.0596691379609995
14,-30.0722832876069,-32.909272833106634,-33.70756587463226,-34.15894035087949,-41.397223247885144,-33.13576739402581,6.586067770362831,3.665835105796973
15,-28.63596555717328,-29.880689402528603,-30.341488627046694,-30.375472697196415,-36.29642763810202,-30.06403414844453,6.85826518285041,3.549423074002369
16,-26.379041699182714,-28.48668983674861,-29.197254496142442,-29.54391617184323,-35.44081532806038,-28.702616067181527,6.901548977643906,3.328059067682662
17,-24.81630935475919,-26.26591342407259,-26.779010190361806,-27.00271426125553,-33.87383224562566,-26.44218613234799,6.912661453815865,3.1728970808575054
18,-22.999751493383314,-24.632955984380754,-25.17578543243947,-25.675822822251178,-29.26958305234016,-24.92995321297421,6.909537195095303,2.990928868847862
19,-21.434961839162888,-22.891211869665934,-23.41693628775564,-23.720083086745404,-29.16370948372103,-23.031422014406175,6.909537195095327,2.8344499034258215
20,-20.25420634861883,-21.36854370260574,-21.811294521273865,-21.95853698543259,-26.600578022361397,-21.45867495027897,6.590882757541863,2.6845089106160693
21,-18.593543480810588,-20.139596015799434,-20.549188594074877,-20.646754620429807,-23.92959552250296,-20.327238112826997,6.16506204540287,2.475860552621346
22,-17.535415154635864,-18.50438578768374,-18.898884013555804,-19.030892765117727,-23.383469849147183,-18.648466383615173,6.426453654081625,2.396186880871749
23,-16.51201411296622,-17.53227324739661,-18.057304655079548,-18.356501694295982,-22.083160222395673,-17.71522936588433,6.439044375361875,2.2951058488328093
24,-15.078448702352848,-16.46949366682892,-16.807717625957558,-17.09710100409024,-19.087097580101155,-16.608622178683873,6.41858368430873,2.1497032386661576
25,-14.080374833362587,-14.991684693068295,-15.450320578691292,-15.698139576904829,-18.722230128020122,-15.134805044780947,6.365384590840144,2.044575942420273
26,-12.960502385571328,-13.997830053896223,-14.335854766479692,-14.477438958240791,-17.662936912311977,-14.104633995285983,6.044891239533562,1.900539362510489
27,-12.092939965722337,-12.93658575392319,-13.248533347645337,-13.425203359920815,-16.216737980119767,-13.032122979303196,6.048009565994968,1.8140949531717305
28,-11.279446982148976,-12.052495858108003,-12.402555587246038,-12.592815580061028,-15.025296186374346,-12.148850007704937,6.047888102998297,1.7327335085147273
29,-10.43773395216747,-11.229016159556362,-11.562781232045042,-11.645245544955294,-14.74826100369372,-11.354387891246214,5.78919460955759,1.622692856172506
30,-9.532064894659076,-10.397312928527544,-10.724825013804756,-10.830329611178914,-14.29743380155406,-10.479921280545971,5.789623644630876,1.532168853928995
31,-8.935096667987265,-9.52455321027277,-9.855703894959374,-10.047884639903266,-11.890338225688208,-9.673102429353003,5.789641293149755,1.472473796113702
32,-8.290638213419678,-8.90801632197233,-9.237485943911686,-9.332042993492962,-15.37959584707416,-9.030393263467221,5.540824347071366,1.3831462560491044
33,-7.657500169892769,-8.250467603285657,-8.547103517972763,-8.732336484120111,-10.919321626093588,-8.366442541122263,5.015903879991754,1.2673404049884522
34,-6.93657080683991,-7.648085172683726,-7.918100269501899,-8.014599909505677,-10.622553064955923,-7.73809717600812,4.538984838405938,1.1475555645245847
35,-6.374287421081717,-6.927247456591135,-7.3061315227491095,-7.556380717094208,-10.059917846296045,-7.009423564534345,4.700340171222002,1.1074627592303719
36,-5.705096455339332,-6.351172357892278,-6.721840976482224,-6.836912773433811,-10.599345725152038,-6.482055044073141,4.4014861457224725,1.0106582601061804
37,-5.0826013798324015,-5.689421224429488,-6.022122596503742,-6.261071417881378,-7.983564656230028,-5.81014784122851,3.869631113415463,0.8952232493247864
38,-4.577736848214296,-5.085910404306523,-5.3443785003175135,-5.475092654895199,-8.561784064721994,-5.17682825115631,3.8674293559033712,0.8445166204117668
39,-4.024223813050522,-4.564920873357625,-4.820762690981312,-5.021992638719036,-7.106834012939941,-4.633651045312801,3.6370464004404766,0.7661270213490998
40,-3.6212007384797786,-4.0226794517297755,-4.275470294945943,-4.409085140480217,-7.008098526269265,-4.095661992122083,3.627886092468451,0.7249086830948229
