generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-133.20155777975526,-237.65516170511563,-320.4884145071031,-390.89754323537807,-795.4619945527412,-293.64269146829554,19.27939369947368,15.248095147922895
1,-113.7264439211022,-131.65635201126634,-132.89095536183453,-134.01699356877222,-143.45631285113694,-133.17855849191164,16.314916590817177,13.004136051191937
2,-103.22437279864437,-112.34184682443447,-114.08140747945964,-115.13935156961163,-133.73274072174317,-113.58329298113777,15.534973696840307,11.875934649548467
3,-95.74339934228541,-101.95537526005575,-103.2000470758937,-103.96326796325005,-117.55708694235827,-103.19400413021594,15.544459530505733,11.128785887279115
4,-89.03610245416421,-94.68478386793936,-96.31414647212605,-97.2257196413292,-107.87085603116147,-95.7695051093865,15.528780660285381,10.456488311444959
5,-80.36550459978065,-88.0247574825911,-89.9143858462591,-91.14127497594173,-106.94088846006262,-89.07732123961722,15.596502763983349,9.5962007363764
6,-72.92894966791245,-79.79258328999637,-81.08769404613479,-81.56306820812381,-94.13045775708112,-80.44476265771291,14.224164013389622,8.715311368130207
7,-66.39723916482538,-72.32747074390032,-73.1974706945425,-73.97782853746048,-85.40445152806784,-72.94314585854815,12.150399795603601,7.854763896042899
8,-60.587968654302855,-65.66473160406072,-66.80549672936218,-67.09354640496582,-82.30462126304022,-66.39650295087961,10.523060182749234,7.111102883705208
9,-57.20534021996651,-60.30146132223284,-61.160108105232965,-61.54501848480024,-73.11081113103619,-60.66515305210871,10.534987484293614,6.774032770426012
10,-54.63739874835719,-57.04134184329082,-57.981512670313435,-58.52258203366017,-68.29076717574472,-57.308549360507726,10.568237418396043,6.520563616675324
11,-50.380907766274476,-54.285089306773585,-55.18651742897769,-55.52788845412176,-66.77146820703085,-54.80630069127568,10.154605340128617,6.05355131064031
12,-47.38088528479895,-50.202827613202814,-51.17635483841611,-51.259783857720805,-61.95484808578777,-50.52242365055182,9.108847872287516,5.648973315708647
13,-42.6139915402348,-46.7815460891778,-47.544951126191634,-47.98271148880767,-53.53484842743074,-47.36461033923639,7.351122214384239,4.996511375461904
14,-39.367237441450385,-42.38286802466611,-42.88671783210253,-43.171808366535636,-49.05416483798268,-42.683686094952556,7.348035794481578,4.671527323593196
15,-37.26245292314441,-39.08928566801771,-39.76864187820662,-40.07345300539364,-44.859223101300145,-39.3811281821487,7.348035794481579,4.461048871762599
16,-35.45729376662272,-37.02716745198889,-37.58820191330795,-37.91431145176347,-44.83614056518773,-37.29109636894367,6.826178783502665,4.2283472550125385
17,-33.90058361163793,-35.195637630348,-35.93669804282911,-36.25350988524769,-40.299645525136114,-35.55260442120857,6.4555084730001,4.035609208463803
18,-31.185323764066005,-33.692930309398086,-34.45723058116922,-34.75499548487475,-41.537887473225254,-34.00831842788651,5.841577882608967,3.7026901646674975
19,-28.99958425813061,-31.030047468691293,-31.565810528012083,-31.808818098017294,-38.98149544709243,-31.246617870382153,5.838491462706292,3.4838075720836903
20,-27.08738357285254,-28.912416827652628,-29.47409604646448,-29.87921256526845,-35.55383906013418,-29.04185963367749,5.580060371008789,3.2667443943861327
21,-25.77004488130125,-26.99719368665586,-27.639332613526598,-27.721450534750844,-36.089766193171215,-27.145765437140625,5.506913890170741,3.127695877147199
22,-24.337204518375025,-25.634102502331928,-26.1387042810749,-26.50492966227756,-33.11244106949415,-25.83421339907685,5.503854385616111,2.9841058903991136
23,-22.85215203378687,-24.287964411383374,-24.746536400484874,-24.99258298810639,-30.944801425814653,-24.374899249568287,5.1950523246434015,2.804720435843027
24,-21.225860613804564,-22.719554921384702,-23.166843333318585,-23.41426099989736,-26.978287822536018,-22.909718020943288,4.963024855080031,2.6188885468884595
25,-20.25322401076808,-21.176948563076937,-21.748011960721364,-22.16250573362465,-27.776517857119327,-21.374630270060212,5.003388428886255,2.525661243965433
26,-19.018288663008583,-20.12405530861602,-20.58270188013701,-20.756942121727857,-23.378391244535095,-20.355382088122177,4.526473333318269,2.354476199632685
27,-17.627227123854244,-18.9454346777151,-19.487411225451044,-19.696303749137442,-25.317532661079756,-19.126064077594698,4.517592795515647,2.214481991936989
28,-16.249012514724996,-17.568939291200067,-17.844959592674712,-18.13105021204288,-19.92561222943369,-17.686503720626817,4.514506375612989,2.0763518890337984
29,-15.29730840683266,-16.165433218133565,-16.548000954353334,-16.69899086885275,-20.36776097275272,-16.36306084860759,4.351349563582088,1.9648657970414745
30,-14.069532543175686,-15.160266930417635,-15.553188585840344,-15.663462955417634,-22.729638775176227,-15.331835186536843,4.351349563582089,1.8420882106757777
31,-13.315719740635707,-13.958767633233235,-14.278533229729073,-14.415005001349002,-17.988793335257874,-14.12063128328166,4.351349563582083,1.766706930421779
32,-12.65612878557845,-13.301407893344738,-13.748311456411058,-14.100152883570313,-16.914153642552563,-13.445247637269155,4.357004589119178,1.7013133374697627
33,-11.837512534777794,-12.651440029397213,-12.992617053473175,-13.183968219631872,-15.799798772073423,-12.790059790187989,4.265275059260376,1.6102787594038168
34,-11.003122271523825,-11.834426114875129,-12.211244206104393,-12.573868551833177,-13.735208455434865,-12.019233418447891,4.182780396041561,1.5185902667565385
35,-10.396333577501714,-10.985299828568039,-11.298971360962302,-11.468928423568762,-13.608479671749082,-11.09754015271313,4.115100220418898,1.4511433797920614
