generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-89.37739539230878,-246.05495464815303,-334.43008300143845,-406.41324183480975,-683.4188038508356,-303.164183463447,14.37855984980795,10.375595524211674
1,-74.10083650006695,-88.66109885408375,-90.24536255308622,-90.59145585571265,-122.8812185446313,-89.41585770624633,13.384536011613388,8.748537251168035
2,-67.22542223823193,-73.31621573403936,-74.55433062212016,-75.62875528103854,-89.18412878338158,-74.10235083814771,12.27414319285943,7.949956543109136
3,-61.799715379663525,-66.77940395554181,-67.85916041713702,-68.5679342347735,-79.80143638559265,-67.24387291145993,12.320714471920683,7.41204298515842
4,-56.13526035643897,-60.854481657398445,-61.92234575386804,-62.273294309783566,-72.23374967333785,-61.73712124414857,11.070098032048158,6.720535838848712
5,-48.50350091380325,-55.7675275052393,-56.95065183696007,-58.01072304246719,-71.35494097563371,-56.28365592360666,11.07706186079063,5.958056277459388
6,-44.180828622203,-48.1151627020704,-48.857655371266425,-49.304464364647274,-57.85286579064261,-48.51677971378669,9.99248114674698,5.417330976894998
7,-41.61400126595782,-43.83396885966226,-44.714153414430115,-45.186039472057196,-50.4431082940038,-44.282595063286394,9.97090720784579,5.158490847380361
8,-39.37608626853151,-41.488494008467825,-42.354823464984555,-43.10866238288175,-49.173557229436895,-41.63704036666128,10.296696993428894,4.96727832619604
9,-36.58163841902049,-38.91357879956513,-39.48797598628785,-39.67608348274341,-46.326573765487424,-39.34731841143696,9.393738905424216,4.59753773244447
10,-34.283302782265594,-36.26513650585865,-36.99815061974584,-37.274540404688324,-44.13481095387823,-36.62617763813881,8.48274053115831,4.276604331342391
11,-31.32650798480463,-34.05919059534302,-34.74840513973254,-35.13887210510502,-41.336919457767486,-34.314904190909054,7.808191679179762,3.913469966398439
12,-28.261194171367798,-31.040196973654552,-31.670238346621858,-32.057581800729885,-37.73961379475375,-31.340565328853934,6.57372840477961,3.4834922576147402
13,-26.03315160861217,-28.113938187425493,-28.70629249466865,-29.11139554689744,-32.86144124285614,-28.30708209358672,6.573728404779605,3.2606880013391777
14,-24.683369576181754,-25.915660654173255,-26.42454343712577,-26.785555281942138,-30.588216621318608,-26.08398555884454,6.59754592962001,3.1280915505801765
15,-22.746614867414294,-24.46421565286979,-25.180490047575127,-25.670074918064316,-35.28406247814178,-24.696897668367352,6.634282520353593,2.938089738776789
16,-21.08065308756727,-22.548325743540936,-23.21775576919264,-23.49355626458554,-28.10069746812554,-22.783244626219073,5.748310041555291,2.682896312912256
17,-20.01370599997059,-20.943105322555272,-21.389498411219705,-21.702631676715843,-25.797158432357605,-21.146069148392048,5.519349534963963,2.5533055534934554
18,-18.873985846947857,-19.88080486833694,-20.44225511883579,-20.930064372699434,-24.522227642618233,-20.111691203575013,5.51934953496396,2.439333538191182
19,-17.49327033716071,-18.75705494954288,-19.252190658202586,-19.514223005298646,-24.236224774434522,-18.921240943196914,4.885339181885741,2.237860951904645
20,-16.220558076637985,-17.42887536063051,-17.78215156076397,-17.947921914466164,-21.184627642400372,-17.502706374294,4.184282378230165,2.040484045486815
21,-14.708624148242894,-16.108020860099277,-16.457750480762,-16.677102419846587,-19.50117918086889,-16.245428306281838,4.068253538352639,1.8776877686595534
22,-13.205508879658417,-14.6296507647391,-14.922357465431908,-15.034151787791256,-18.115415537445585,-14.718523519353441,4.004265866883809,1.7209774746542228
23,-11.865710832327125,-13.127805854301242,-13.483287929074852,-13.543972580228699,-17.394620042278184,-13.233052903263754,3.831695504335303,1.5697406336662427
24,-10.80801416419751,-11.763693950250666,-12.161235250292947,-12.323320345643978,-14.593758365050508,-11.890973299743727,3.6732979809046804,1.448131214510219
25,-10.074385255985316,-10.78546072423083,-11.128544749790901,-11.311351072900383,-14.75386140934443,-10.915558045690169,3.5458181336493397,1.3620203389634655
26,-9.580997351492936,-10.051699270002995,-10.392563516442038,-10.547716143515395,-13.141573536168991,-10.123520495313006,3.5458181336493473,1.3126815485142285
27,-9.263065902783051,-9.580997351492922,-9.974972048366224,-10.265306352238706,-13.545333607695412,-9.683581561415927,3.545818133649347,1.2808884036432397
28,-8.659654233783392,-9.227122469309025,-9.489136968199016,-9.579911388485106,-12.12528561455311,-9.289008330764743,3.457421141638754,1.2117075375422146
29,-8.1288501221396,-8.619902105857403,-8.985224225112436,-9.162943391889941,-11.083321379801617,-8.775647221656614,3.459251870392365,1.1588101992531965
30,-7.254768436786751,-8.094707697473485,-8.432237113289712,-8.650080625499799,-10.819637723278724,-8.202183757549578,3.4592518703923685,1.071402030717912
31,-6.613465020388954,-7.2357641847101295,-7.470274926843809,-7.564153794715418,-10.000043989355042,-7.317158238267098,3.3247941802896204,0.9938259200678575
32,-6.132936960579277,-6.568889702090476,-6.923947709463309,-7.0569656855054905,-9.356783631745982,-6.74423640445128,3.308595876431942,0.944153283701122
33,-5.751738689694205,-6.130366564796491,-6.466349593769354,-6.593425541357056,-9.139018480209343,-6.242490024520547,3.31042147563385,0.9062160165328055
34,-5.152298762779818,-5.736210337211649,-5.959674207582117,-6.153450964697598,-8.34824810433939,-5.817639502348616,3.310421475633852,0.846272023841367
35,-4.713061537733697,-5.146410326226276,-5.4265537009658225,-5.53765869369529,-8.389432931189928,-5.225610434067421,3.1115116582742925,0.782457319600799
36,-4.173313994607044,-4.67205906126127,-4.877769880495945,-4.995120197496321,-6.915139185238791,-4.718045880616132,2.9059139364131217,0.7079227931020166
37,-3.8286688081022517,-4.17317075312442,-4.46932503736897,-4.676409081787348,-6.450377955084283,-4.282849818862765,2.9059139364131243,0.6734582744515376
38,-3.391340680889415,-3.8245001142675457,-4.0939608454368255,-4.230144744237153,-6.473580451524626,-3.8882216160861427,2.8536052923356947,0.624494597322511
39,-3.0738530680843286,-3.3871719870547072,-3.5499440115317227,-3.653722960786566,-5.437542845479277,-3.4275409649599284,2.860323098800245,0.5934176166884574
40,-2.8308346786100187,-3.068163606631386,-3.310987118220951,-3.4231880289503347,-4.678942234291373,-3.1305615995302816,2.85717703924105,0.5688011717851069
41,-2.6052647233500807,-2.825607431248854,-3.1121316110206307,-3.1020171778858043,-6.717826130368467,-2.8969729208117334,2.831192214146298,0.5436456937496379
42,-2.417013613273671,-2.606383935779095,-2.857975730102506,-2.9303445453374932,-4.875777953938202,-2.7078571398858395,2.7874326072041438,0.5204446220477814
43,-2.173036217288563,-2.414280259926393,-2.5972104839390444,-2.7276026435521303,-3.8331804817974255,-2.4587411330644007,2.787432607204142,0.4960468824492705
44,-1.885921000065708,-2.173036217288553,-2.391613811288047,-2.4899977464629783,-4.27859004212533,-2.2773192503799926,2.7874326072041438,0.46733536072698517
45,-1.6631633783214004,-1.8859210000657076,-2.051179189749021,-2.1042029142987047,-4.33197716397774,-1.9515229401739018,2.787432607204145,0.44505959855255456
46,-1.3551497508695367,-1.6631633783213964,-1.8942054666707397,-1.9571848161638652,-3.7474466756088596,-1.7333427501632872,2.744128652007929,0.4099278402877466
47,-1.0710601363289478,-1.3492613143159793,-1.5292951340837209,-1.5772024180567552,-3.612502494295179,-1.4107954826271454,2.747274711567114,0.3818334847896062
48,-0.9562973843719016,-1.0753237330904257,-1.3000303150232675,-1.3166094006656852,-4.83215358028818,-1.167171269503364,2.622379321269899,0.35786767056418006
49,-0.7363498552048204,-0.9562973843719029,-1.1742259511838196,-1.1819874123260248,-3.3764531805621254,-1.0352622953631914,2.62264276579151,0.33589926209963306
50,-0.5660853375253541,-0.7363498552048204,-0.916949833089017,-1.0072262614210405,-1.854121012189657,-0.8160815299852324,2.557042638583287,0.3123127976108641
51,-0.3326307810240805,-0.5692313970845593,-0.7672169111691384,-0.9370903172425464,-2.2026073173536904,-0.6496669304096456,2.9632528676474954,0.3295883648671576
52,-0.18282154544085927,-0.3442500056687141,-0.5629902422352123,-0.6083232138678376,-2.3581649772520255,-0.4333884719000889,3.0413412902402186,0.3224162835681078
53,-0.072302755418304,-0.18282154544085216,-0.3945478071618318,-0.45781055565586604,-1.8568697391024833,-0.26081465995888875,3.041341290240219,0.3113644045658523
54,0.11673294640377163,-0.07230275541830355,-0.2697340214111107,-0.3746051697499584,-1.3901879958003094,-0.16543408877127508,3.145217687818906,0.30284847414151345
55,0.23513614225815527,0.11673294640376808,-0.11862961492229526,-0.2054361172612853,-1.830955117575785,0.048675936453512314,3.0012765139878432,0.2766140371729688
56,0.4517866825780521,0.2382547683350884,0.054109571936578144,-0.042600871071954316,-1.2959463603329868,0.15304879461511023,3.486726698428788,0.3034940015850736
57,0.5579598270317354,0.44797183283460873,0.26404997647920714,0.17914416036655645,-1.4998047064920295,0.36474245747286504,3.3389341026829276,0.27809742756511924
58,0.6680072713578604,0.5556568168934617,0.38891944451643284,0.2907595529008309,-1.279327869896882,0.4604993042621133,3.3389341026829378,0.2670926831325077
59,0.8158762404013573,0.66800727135786,0.48041833128873956,0.3948229043096845,-1.4432646680905528,0.5778251118355844,3.308257738969142,0.24923814985677847
60,0.9333373830034271,0.8107384174221659,0.630629490106084,0.5251880245953324,-1.4692330359232946,0.7523030668566546,3.7192732196971297,0.27859358366937026
61,1.0462436137610687,0.9270347913576078,0.7266895736460764,0.6435947115481704,-1.0056731335557396,0.8149880230401587,3.719273219697125,0.26730296059360564
62,1.2465071685793223,1.0367567807805602,0.8284145767124074,0.6907705968463151,-0.4414135882263315,0.9379155186297068,4.089475474316729,0.28429683057374067
63,1.3447904010634808,1.2361522147555624,0.945898009192897,0.9205677092335764,-8.060119526293729,1.1441227738706585,4.212257423363628,0.2867467022300147
64,1.4433944828764975,1.3287615453075747,1.150569272883142,1.0374583291350659,-0.3212572679688117,1.2333402479842879,4.212257423363634,0.2768862940487137
65,1.5944332745754846,1.4424005725230957,1.2215010200337844,1.1700932671247721,-1.6527155673127485,1.3482654553194442,4.212257423363636,0.26178241487881515
66,1.6939609232825483,1.5651024619268217,1.3676320948606238,1.2648292292308834,-0.2484153571833243,1.4667584603418957,4.21225742336363,0.25182965000810814
67,1.76824409694466,1.690104719740221,1.5013838632770038,1.4736157623755268,0.2050864357678872,1.6039034612897811,4.212257423363631,0.24440133264189715
68,1.8570635038576357,1.754117584918926,1.5423722221979437,1.428917973520086,-0.2356089572203146,1.635964204840117,4.449578135578037,0.25925146317204006
69,2.007152994374756,1.8499058049932224,1.6305927670139682,1.5213872391901164,0.18235659624912692,1.7331886845506008,4.599858172166954,0.2592705177792198
70,2.114266995646787,1.9896288880714619,1.753363729381266,1.6581139998947823,0.13671375400505514,1.8410382457807553,4.713476290291418,0.25992092946446305
71,2.196212504414734,2.089864413984218,1.8865921189907844,1.7955558654792925,0.1743045266220271,1.978649502066176,4.716621972082508,0.25204094676677735
72,2.479498442504718,2.1866604944587373,1.979481384336421,1.9174393364973552,0.13601423862892403,2.0962791781048016,5.32373738760772,0.28442389451030015
73,2.7219350331571106,2.4857670435541213,2.277960135170399,2.138071547378428,1.2724303102457366,2.3576598490786296,6.670890968766317,0.39489559356092063
74,3.0802490435048213,2.6886467755903647,2.3260256250404496,2.13794183488098,-2.382184847656063,2.5209854273258965,7.756818092539755,0.4676569049034934
75,3.2508386035645875,3.061441447388079,2.7755337171102257,2.576804304301933,1.3341820855265727,2.923057363623714,7.744502235712979,0.44936636321483914
76,3.814937044459918,3.240854199429158,2.8922533422786105,2.770745406471561,0.6803141911000106,3.0619233475346626,8.262662233596755,0.4447725189136837
77,3.984302414321016,3.7907715972507017,3.4596308900664625,3.3181572135671527,1.0245817381467814,3.645662745705893,8.26557904036535,0.42812766260443347
78,4.104598944423019,3.941485858000778,3.6130083578307324,3.514943648938483,1.1667234723935866,3.791051404059166,8.295188653041103,0.41905897086180843
79,4.33072905902276,4.041714478379554,3.6119299131995577,3.4628282568328617,-0.845145387203388,3.85611708213881,9.352395612189733,0.5021666553166974
80,4.46966127047021,4.3076749557456555,3.9447704973983475,3.7591334696746825,0.0713413302197452,4.165766421215329,9.469458035433213,0.49997967649630026
81,4.862944729682812,4.452517791852346,4.092171776006096,3.896881937279791,1.0703492911002108,4.283185731483691,11.319453585454418,0.6456508855771607
82,5.038224316361257,4.845692280289419,4.412515163600027,4.2474464944244685,-0.4773750365540277,4.655540754995799,11.30911995852117,0.6270895642159914
83,5.171471495562486,4.960178483408692,4.623860753029305,4.498892486102794,0.6375497508412753,4.809378276030062,11.296357403713724,0.6124885908151239
84,5.31920138765091,5.162705047212498,4.782728692924288,4.516175090615152,2.3019783939196863,4.977008130926445,11.274447832642894,0.5955246444991984
85,5.469948461494993,5.277217469985867,4.860829503114517,4.686501875229221,2.0600595605482557,5.110022329835498,11.274559650697975,0.5804611189202983
86,5.918572690886464,5.44140787428802,5.081872310239989,4.885559888251243,1.6392598828656766,5.312867227159677,12.50407662437487,0.6585503933488406
87,6.303693490792846,5.859161917604236,5.38930469739438,5.170156550945881,2.4704342649101214,5.566584926856415,13.549134955346709,0.7245441464553862
88,6.690767189273295,6.29729228005805,5.707783661294929,5.773633858918765,-2.145457604790346,6.131962843224328,15.06959850178239,0.8378831312509096
89,6.9347020780040065,6.646248275608476,6.178546725801927,5.942573027774685,2.5443704437209327,6.418815846271216,15.172231828285613,0.8237529750281607
90,7.4615030506683055,6.877627499126332,6.241818892541829,6.145823098378305,-2.791025534181104,6.69754218102667,16.326715243968287,0.8865212193299982
91,7.812133194531908,7.395542598571481,6.625449704174363,6.441668527608197,-3.153949002954292,7.103959624240549,16.893573993609593,0.9081440799077685
92,8.065118147216767,7.807107346992508,6.980454181098011,7.0025946941487796,-14.171560498495321,7.526967345392107,16.946722606686794,0.8881604459470027
93,8.558393814502665,8.025353266831045,7.430911927043256,7.131463082731347,3.826974525558221,7.7977200366769015,17.779370449001302,0.9220976634498637
94,9.030885809839837,8.521543887231392,7.955658680271183,7.730623178841229,2.4677301109167296,8.215909444319497,19.47609169622053,1.044520588638069
95,9.66088034667055,9.024544886557269,8.22581838136992,7.909385668683452,1.2175357726386338,8.819868697320704,21.338552204943237,1.1677671858272687
96,9.95864838579639,9.612788846873698,9.024094066340927,8.730721353229947,-2.586033473209369,9.308566420596474,21.322933985752094,1.1364285599955704
97,10.375381463990553,9.952374221850768,9.155121004609693,8.921185679360132,-11.242683896116763,9.750718323995361,22.53459207807672,1.2159210614086167
98,10.827845676655485,10.336679019789772,9.45497332505467,9.06676770342361,1.234945174558554,10.076993130581627,23.20430107764813,1.2376455400992643
99,11.142009074861217,10.7786576576088,9.90908954034288,9.624603732122065,-2.385128918180577,10.513824222744958,23.22018452643067,1.2078175451569453
100,11.935908860958335,11.116979064338075,10.132649110923223,9.819035752745489,2.124519263069523,10.907686776924184,25.60803244084228,1.3672123579883944
101,12.897969682776676,11.889762991374763,10.960287738229907,10.60803130531501,1.7770628557776789,11.422295473872804,28.119717295447636,1.522174761267096
102,13.658354481092665,12.833701455559394,11.91049138554651,11.458982400124519,4.166570899362448,12.409840023522428,29.976394843638857,1.6318040362546193
103,14.15709207486427,13.42275431751623,12.027117633695603,11.65021554685688,2.0055133953106434,12.83527476247611,29.813312063190452,1.565621998832618
104,14.394685776330734,14.072297180461224,12.515350608546196,12.306582971384152,-30.411166304393767,13.540387486476265,29.83832367936479,1.5443637903034058
105,14.658839750479816,14.327552444949669,12.977600643403774,12.443212468384807,-1.849088170584416,13.742879559635847,29.834340114426464,1.5175500363946648
106,15.087910838253023,14.576093938075559,13.41416828643103,13.066484670132706,-1.2186686422686215,14.220303464264031,29.806396777339238,1.4718485939086214
107,15.455229929551333,14.96390608010201,13.950949737151374,13.449395321716572,5.008468964457883,14.548424999129237,30.14430562049569,1.4689075690944358
108,15.884374538967094,15.400640021352181,14.187353388572099,13.652985196537088,0.05162764035584644,14.85400445458837,29.916043172759395,1.40316686337923
109,16.07279670411099,15.756584255235309,14.556816696229566,14.622573456586132,-2.314563361630718,15.416262989936634,29.919772593379687,1.3846975889268698
110,16.211073381664814,15.91389774551345,14.585658133003788,14.130716332253762,-9.223903322732024,15.436402237994924,29.838966012370808,1.3627892630705993
111,16.451510497669517,16.114672012384098,14.708829088293449,14.183976000249157,1.2733358942238056,15.47283918181726,29.87740573942371,1.3425895241754193
112,16.755017954273434,16.370664937539377,15.174498662096164,14.67432524855054,-3.196615240012747,15.99248874288569,29.823580734248157,1.3068562779974724
113,17.111618808786805,16.640021744513078,15.533639217490343,14.98701885150717,-1.8337288292644267,16.310090152025282,29.7396745608371,1.2628055752050293
114,17.22269584450994,16.9948913314867,15.730656232807686,15.526194566806497,-1.0000471269939588,16.559829752463095,29.736534315313982,1.2513838470804042
115,17.47801414153137,17.165290906170416,15.912560101032742,15.799831639329426,-19.71408921165136,16.83142084700324,29.481099807095394,1.2003085665564022
116,17.87327713595991,17.42434821490194,16.233757180974354,16.151558300929537,-0.09043515333662455,17.085080170545943,29.492760093541268,1.161948295758136
117,18.182301828154298,17.701694547812433,16.508342793724562,16.07047234284033,6.439823488571818,17.223805772315703,29.8115644960439,1.1629262667889602
118,18.346692564590825,18.06239969035104,16.89530340080296,16.481673110443282,4.489261739440991,17.660202005690024,29.81145733246647,1.1464764767875648
119,18.541868586068208,18.275164924496067,16.94086964588394,16.901084534740974,-10.323851049967832,17.879589368283376,29.792344419129133,1.1250475833060924
120,18.863774070405185,18.432927128432908,17.108912801535606,16.892560408224846,-9.157117069774596,17.837884344641715,29.732725453728733,1.0868951383323546
121,19.247059522857864,18.767950134426748,17.603971044737737,17.40843669477662,5.288729708005999,18.341813786775997,30.003853947541863,1.0756794424684
122,19.373641351891706,19.108572395343575,17.741604822103856,17.386060279164955,7.997978722643811,18.713513630784874,30.017066955011117,1.0643425603119412
