generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-107.45257187890866,-238.89419369037836,-329.20901297247127,-408.7920192202585,-737.7778850671972,-313.29942356288456,14.772895804378003,12.222546768328666
1,-94.95017734430712,-106.67534021099048,-108.14695037469656,-109.22232331514392,-135.4054501395338,-107.6067592172535,13.144806841794363,10.809498418610149
2,-75.4803487920934,-94.1276461628203,-95.27029370341192,-96.28114787219457,-113.06721218593727,-95.01851081217067,13.205792803744952,8.868614159583835
3,-68.90207496963745,-75.21375498637843,-76.29186943467583,-77.02231788855215,-92.37228171232127,-75.81621612722103,13.05576791227841,8.195784288191586
4,-60.4718016743408,-68.24873020785596,-69.20705816250444,-69.63958480385998,-80.94864618334555,-68.90221633832616,13.065076876287867,7.353687855062867
5,-53.966072150484486,-59.97446842602112,-61.00205162520413,-61.23629713866538,-72.48292081595221,-60.511368241642124,11.593849697838957,6.555992184832344
6,-47.423476511489135,-53.74488833773262,-54.80881495548387,-55.350947571666424,-66.16742702624174,-54.06272944606272,9.589556881781869,5.7013033393271
7,-42.19518156528971,-47.05193533052046,-47.815067690614114,-48.23902069758957,-58.30225783514132,-47.46592576630621,7.860083913882636,5.005526547917234
8,-39.723202389348536,-41.71324156126201,-42.41181279192613,-43.05323768663837,-49.56839245937371,-42.180450863332524,6.699811537641998,4.6423013926990535
9,-36.554393754938395,-39.45281193005009,-40.38217763830965,-40.40817329575239,-52.778007638381766,-39.765741376871524,5.7754349944869485,4.232982874942534
10,-33.265236146178815,-36.292523329110416,-37.196719518726745,-37.48417475130592,-44.27481989149912,-36.76244250547934,5.767184223471729,3.9032420369650542
11,-29.973671261874685,-33.09540803203917,-34.044985298910724,-34.65449598341451,-41.152796239162576,-33.322037874515715,5.787204816193692,3.5760876078068375
12,-27.62679591168665,-29.851402229221062,-30.36983552229017,-30.663374845763474,-35.643345529581254,-30.082511965023528,5.787188589780021,3.3413984501466674
13,-25.87501778420964,-27.44120882793665,-28.112325595461947,-28.360984982273884,-34.61879038960872,-27.64054552910802,5.343618311214483,3.121863609542412
14,-23.72314082371465,-25.800291599037386,-26.227472075351073,-26.509664431399965,-31.704369172149843,-25.977563745094944,4.78344406804192,2.850658489175657
15,-21.51376405127082,-23.628463043555968,-24.049565667043936,-24.419379282942657,-28.19769792438178,-23.791707032057538,4.7834440680419315,2.629720811931275
16,-19.568917322369696,-21.343022729736106,-21.756632282085043,-22.077028755488328,-27.20119364017567,-21.519780710574626,4.934907907692524,2.4503825230062217
17,-18.066997807835694,-19.507247344385537,-20.047367473658344,-20.23688404641223,-27.228987778321,-19.607036487267322,4.691976471214037,2.2758974279049733
18,-16.928298929961347,-18.0357004461724,-18.431014530381674,-18.61678504416092,-22.160808218351455,-18.17205979454601,4.244057928578588,2.1172356858539936
19,-15.225812158324981,-16.839802186678256,-17.215671089523774,-17.389839519151373,-20.42507300896404,-16.99696555869179,4.277977164849491,1.9503789323174472
20,-14.33451845886172,-15.161169765659547,-15.51506408818012,-15.688579937311392,-18.3451951086101,-15.345710330449919,3.7347890435457782,1.80693075024075
21,-13.166209028979411,-14.238067077944493,-14.632098916043443,-14.777623471887038,-18.297690278888997,-14.351694622787194,3.971248941246445,1.7137457970225856
22,-12.153055022466502,-13.073367428435777,-13.511079987769774,-13.742319471029896,-18.211839635252794,-13.220798131201473,3.6263377136883412,1.5779392736154843
23,-11.292683479301395,-12.07350079002519,-12.358139079253203,-12.484141291571728,-15.201278526318266,-12.168420558885213,3.626363775771147,1.4919047255072542
24,-10.664355911237786,-11.236025436987198,-11.543638765266866,-11.690886489872177,-14.337942702988052,-11.316526608816186,3.6357490664342347,1.4300104977672021
25,-9.991732049042332,-10.622576586654535,-10.914247845064311,-11.061025785852967,-14.362918890762462,-10.708095700865435,3.6590535290359036,1.3650785578078235
26,-9.376185353626656,-9.989510215508638,-10.373871290725988,-10.510429377378253,-14.050720104005414,-10.102415359224487,3.6872109884440905,1.3063396342070748
