generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-113.89349726074624,-251.05830834401942,-349.5715715157552,-417.89756366336184,-862.4435681890416,-328.2602453593555,20.75643148317632,13.464992874392257
1,-101.2002597494839,-112.97092127513338,-114.80369354662051,-115.7970239150851,-137.25033059491574,-114.25307981213207,20.914525366840113,12.211478511632402
2,-89.91871202751018,-100.85882194417226,-101.88979877591782,-102.33275394128941,-120.79305168429093,-101.35627339936002,17.963868642902913,10.788258067041308
3,-78.69416721460435,-89.37187088073043,-90.96216997667585,-91.79599008596087,-120.93675667556133,-90.00769781826571,16.637496542755727,9.533166375736007
4,-68.20455405579031,-78.20627947997961,-79.1799893882913,-79.62607151185401,-95.85759244872182,-78.72868995172792,15.190072867558094,8.339462692334841
5,-61.381193391897426,-67.98319935916645,-68.90249120095025,-69.38738391208514,-85.72877975216718,-68.21744081825985,15.21252528956947,7.65937186814669
6,-52.398677518088746,-61.26337082139486,-61.914739209866184,-62.595061799045105,-70.70189769558344,-61.70064515731987,13.996806200705421,6.639548371879417
7,-46.65747748737847,-52.01888074217122,-52.99826131644129,-53.7262504378362,-60.343553902372115,-52.42343710165315,14.006229728482854,6.066370721586132
8,-43.12959100517244,-46.449881650502164,-47.29223247519962,-47.9602425755429,-55.67168648436017,-46.92942158147076,14.003118566011244,5.713270957118369
9,-40.10277054052104,-42.99083740280895,-44.01069156699724,-44.163018199297426,-62.325939950061205,-43.245715758559136,12.847430713000785,5.295020125352183
10,-35.94283345827294,-39.98976537408961,-40.61195305306876,-40.98815473990842,-46.912150062211644,-40.275192224730816,12.856722065208166,4.879955552348111
11,-33.059938109968115,-35.79168711033145,-36.5838938827432,-36.828455552261005,-44.47323864580471,-36.104172219425706,12.860727823108085,4.59206659330762
12,-30.587281174153958,-32.99553434773137,-33.7486791753622,-34.23045037609164,-41.07185840582716,-33.224042121809376,12.879026024846608,4.346630719900057
13,-28.984549340798424,-30.469650235132516,-31.41492644768731,-31.842003232273363,-44.044589120767405,-30.77574800128834,12.923364401108424,4.190791374190685
14,-27.587807596726805,-28.92920954070316,-29.805138225609827,-30.322300235409802,-44.560726100316714,-29.16252057355441,12.920247423178187,4.050805501990499
15,-25.514926772792933,-27.50437396074006,-28.122817666971667,-28.35891683466622,-37.36187744539437,-27.667238634141825,12.937840958809545,3.8452767731602475
16,-23.236794020895083,-25.432721924310684,-26.206301725285453,-26.58205622180658,-36.784229676749035,-25.576230478536736,12.928580121937324,3.6165374142832407
17,-21.388401801412577,-23.176978785700122,-23.842343305423906,-24.35682638040415,-29.98515483092305,-23.430499513575143,12.944517010168745,3.4332918811581323
18,-20.062123454111273,-21.296161823447314,-22.126848492699406,-22.423710687717403,-28.543544935888583,-21.59029645842843,12.941436702148335,3.300356015625961
19,-18.613511497118413,-19.995327407994978,-20.433453213420204,-20.780941750144112,-24.143848729010784,-20.15520733771158,11.85715492267386,3.047066641979227
20,-16.84357585346986,-18.57750133218611,-19.25353475237516,-19.56473506529789,-25.81026329585617,-18.867425413880955,10.94718233352949,2.779075818699935
21,-15.644879069072232,-16.738743855530704,-17.271490272136027,-17.649784777304035,-20.902665346909906,-16.92546408000315,9.811274834815766,2.5456153903887997
22,-14.842797689727897,-15.576545074330397,-16.075640888193362,-16.42759209954508,-18.507649960850056,-15.797920837353288,9.844705083896935,2.468750277362483
23,-13.430512501779987,-14.81989905798436,-15.328158100772582,-15.490470723225808,-20.5212096155939,-15.061665727831764,10.05033522366724,2.3480847725447225
24,-12.322983939793444,-13.322120733069804,-13.891804787274246,-14.141503152590966,-21.439583834881752,-13.56235118284857,10.047215603958973,2.2370199543752416
25,-11.616815601659928,-12.316220870358917,-12.868435396018343,-13.114746667085791,-17.626429522277952,-12.44707945769669,9.898786552878766,2.1515602154538693
26,-10.14546148404424,-11.604305027679066,-12.012066673415488,-12.292672420003678,-16.249841548492157,-11.792022166442074,9.895775816265626,2.0041237300309866
27,-9.071620211072748,-10.13294766568764,-10.502566550206556,-10.764082209698397,-14.860699817409923,-10.23214270499122,9.821521570311546,1.8893141781384295
28,-8.501579842086604,-9.096888177092696,-9.611964448580668,-9.942512408829133,-13.223291542576584,-9.333163375474983,9.838861588184097,1.83404414302707
29,-7.883740347763318,-8.475044678764235,-8.910630531370892,-9.092881082772493,-12.091765471915597,-8.642159376499091,9.508497200880544,1.739223754864386
