generation,fittest,upper_quartile,mean,lower_quartile,least_fit,median,coverage,collisions
0,-116.52450561631466,-248.89587600619672,-339.41787102929555,-426.8326213509481,-737.4150627896015,-330.53422067334066,17.14599416788729,13.367049978420196
1,-103.47304361473667,-115.41660155465848,-117.00087894813731,-118.04481890474301,-133.83681790562812,-116.57926460895673,17.27508860801955,12.07481322227562
2,-92.0755146776311,-103.06977066892817,-105.14207513958694,-105.77730256251286,-126.3797135382347,-103.89173492813228,17.311323049591014,10.93868377272221
3,-84.8780025102559,-91.28297607555264,-92.40729303837101,-93.3937876510539,-105.62241526737472,-92.13010739196413,15.083624751939634,9.996162726219554
4,-75.5048328775527,-84.35776480834991,-85.49284829665916,-86.61917853362826,-98.6939222604033,-84.91649768333687,15.110913764230823,9.061574664178352
5,-65.15120442512764,-75.01569116167535,-76.09742889489021,-76.7084171843938,-98.52884275720993,-75.66140156562346,13.090516733666712,7.824172115879437
6,-59.71150771401122,-64.5977304564577,-66.1625894423401,-66.85842827487137,-83.21087969787717,-65.1983430132806,13.08132423559184,7.279283194960305
7,-50.35545705288082,-59.30869572228035,-60.419350759198366,-60.75397709521204,-72.40232479995628,-59.73534046142902,10.90031034173791,6.125576739461873
8,-46.314414281672114,-49.88697817395435,-50.81613251251018,-51.334312733840385,-61.261073169872894,-50.50546754797592,10.900138540957741,5.721455282262985
9,-43.743043956380596,-46.00861160948122,-46.92025759571152,-47.39172446442037,-59.141562246526306,-46.39243380182769,9.85872726490458,5.360177122128517
10,-39.00740586291635,-43.493449993566614,-44.26181191224337,-44.49844993892723,-56.034645476373484,-43.80520751818197,8.754026374414927,4.776143223733127
11,-35.49126597329421,-38.699602465604464,-39.58614126185485,-40.15827205461738,-49.8948682248286,-39.072359282312355,8.14587243712537,4.3637138410419585
12,-32.74012040235398,-35.206718079597806,-35.97338504538065,-36.235129998789006,-54.590896148694384,-35.52332275167052,8.173073269715214,4.0913193672069195
13,-30.568848601448366,-32.60436080112132,-33.228686720515675,-33.63857648455665,-37.57029376380882,-32.88996588130393,7.21424347878324,3.7783092080231606
14,-28.66427455345665,-30.37357125681997,-30.996236423922326,-31.266943701333126,-35.59545396205067,-30.64554917380361,7.214054810716702,3.5878329364173354
